review_rank,split,galaxy,filename,cut_category,component_id,probability_mass,max_probability,mean_probability,area_over_beam,velocity_extent_kms,spatial_extent_kpc,edge_touching,velocity_edge_touching,velocity_extent_gt_70kms,review_priority
749,stress,ngc_3031,ngc_3031__std_006226.npy,spatial_offset_8pix__shell_minor,3,698.8712768554688,0.9996500015258789,0.8575107455253601,10.061728395061728,50.0,0.87890625,0,0,0,high_confidence_review
750,stress,ngc_3031,ngc_3031__std_002805.npy,velocity_offset_+30kms,3,698.510986328125,0.998964786529541,0.8188874125480652,10.530864197530864,39.583333333333336,1.09375,0,0,0,high_confidence_review
751,stress,ngc_3031,ngc_3031__std_007903.npy,random_nearby_grazing,1,698.2698974609375,0.998250424861908,0.8567728996276855,10.061728395061728,37.5,0.99609375,0,0,0,high_confidence_review
752,stress,ngc_3031,ngc_3031__std_001273.npy,random_nearby_grazing,3,698.2161865234375,0.999041736125946,0.8463226556777954,10.185185185185185,41.66666666666667,1.09375,0,0,0,high_confidence_review
753,val,ngc_2366,ngc_2366__std_000376.npy,spatial_offset_8pix__shell_minor,1,698.1651611328125,0.9998100399971008,0.8694460391998291,10.164556962025317,41.66666666666667,0.9375,0,0,0,high_confidence_review
754,stress,ngc_3031,ngc_3031__std_004744.npy,spatial_offset_8pix__shell_minor,1,698.0498046875,0.9914652109146118,0.7959519028663635,10.82716049382716,68.75,0.703125,0,0,0,high_confidence_review
755,stress,ngc_3031,ngc_3031__std_002267.npy,spatial_offset_4pix__shell_major,1,697.8622436523438,0.9777029752731323,0.7939274907112122,10.851851851851851,33.333333333333336,1.46484375,0,0,0,high_confidence_review
756,test,ngc_3184,ngc_3184__std_000345.npy,spatial_offset_8pix__shell_major,1,697.4671630859375,0.9889289736747742,0.7934780120849609,32.55555555555556,33.333333333333336,1.42578125,0,0,0,high_confidence_review
757,val,ngc_4449,ngc_4449__std_000168.npy,spatial_offset_8pix__shell_minor,3,697.0802001953125,0.9981414675712585,0.8480294346809387,3.7880184331797233,43.75,1.03515625,0,0,0,medium_confidence_review
758,stress,ngc_3031,ngc_3031__std_001682.npy,angle_offset_+22.5deg,4,696.4525756835938,0.9973562955856323,0.8360775113105774,10.283950617283951,35.41666666666667,1.1328125,0,0,0,high_confidence_review
759,stress,ngc_3031,ngc_3031__std_001726.npy,spatial_offset_4pix__shell_minor,1,696.3029174804688,0.9998536705970764,0.8522679805755615,10.08641975308642,41.66666666666667,1.015625,0,0,0,high_confidence_review
760,stress,ngc_3031,ngc_3031__std_001986.npy,spatial_offset_4pix__shell_minor,2,696.2455444335938,0.999587893486023,0.8595623970031738,10.0,41.66666666666667,0.9765625,0,0,0,high_confidence_review
761,stress,ngc_3031,ngc_3031__std_002018.npy,angle_offset_-45deg,3,696.2380981445312,0.9954254627227783,0.8124131560325623,10.580246913580247,37.5,1.25,0,0,0,high_confidence_review
762,stress,ngc_3031,ngc_3031__std_000562.npy,angle_offset_-45deg,2,695.5485229492188,0.9985479116439819,0.8310018181800842,10.333333333333334,35.41666666666667,1.23046875,0,0,0,high_confidence_review
763,stress,ngc_3031,ngc_3031__std_006161.npy,random_nearby_grazing,1,695.544677734375,0.9879184365272522,0.80877286195755,10.617283950617283,66.66666666666667,0.72265625,0,0,0,high_confidence_review
764,stress,ngc_3031,ngc_3031__std_005438.npy,spatial_offset_4pix__shell_major,4,695.3999633789062,0.9989152550697327,0.8249109983444214,10.407407407407407,45.833333333333336,0.9765625,0,0,0,high_confidence_review
765,stress,ngc_3031,ngc_3031__std_002524.npy,centered_positive__galaxy_major,3,695.2039184570312,0.9967032074928284,0.813103973865509,10.555555555555555,43.75,1.1328125,0,0,0,high_confidence_review
766,stress,ngc_3031,ngc_3031__std_006097.npy,spatial_offset_8pix__shell_minor,2,695.0453491210938,0.9965043663978577,0.8225388526916504,10.432098765432098,45.833333333333336,1.03515625,0,0,0,high_confidence_review
767,stress,ngc_3031,ngc_3031__std_001408.npy,spatial_offset_4pix__shell_major,3,694.6490478515625,0.9999017715454102,0.8650673031806946,9.91358024691358,39.583333333333336,1.015625,0,0,0,high_confidence_review
768,stress,ngc_3031,ngc_3031__std_001034.npy,velocity_offset_-30kms,1,694.5517578125,0.9986100196838379,0.8378187417984009,10.234567901234568,37.5,1.11328125,0,0,0,high_confidence_review
769,val,ngc_4449,ngc_4449__std_000297.npy,spatial_offset_4pix__shell_minor,2,694.5447387695312,0.9981516599655151,0.8209748864173889,3.8986175115207375,41.66666666666667,1.07421875,0,0,0,medium_confidence_review
770,stress,ngc_3031,ngc_3031__std_005437.npy,centered_positive__galaxy_minor,1,694.4373168945312,0.999642014503479,0.8510261178016663,10.074074074074074,37.5,1.11328125,0,0,0,high_confidence_review
771,stress,ngc_3031,ngc_3031__std_003369.npy,spatial_offset_16pix__shell_minor,1,694.309326171875,0.9999817609786987,0.8822227716445923,9.716049382716049,41.66666666666667,0.9375,0,0,0,high_confidence_review
772,val,ngc_2366,ngc_2366__std_000580.npy,spatial_offset_16pix__shell_major,1,693.994140625,0.9990180730819702,0.8301365375518799,10.582278481012658,37.5,1.2109375,0,0,0,high_confidence_review
773,test,ho_ii,ho_ii__std_000188.npy,spatial_offset_8pix__shell_major,1,693.8028564453125,0.9999758005142212,0.8771212100982666,9.091954022988507,41.66666666666667,0.95703125,0,0,0,high_confidence_review
774,stress,ngc_3031,ngc_3031__std_001888.npy,angle_offset_-45deg,1,693.3074951171875,0.9999346137046814,0.8666343688964844,9.876543209876543,41.66666666666667,0.9375,0,0,0,high_confidence_review
775,stress,ngc_3031,ngc_3031__std_002375.npy,spatial_offset_16pix__shell_major,2,693.286376953125,0.9979463815689087,0.8352847695350647,10.246913580246913,47.91666666666667,0.9375,0,0,0,high_confidence_review
776,stress,ngc_3031,ngc_3031__std_007411.npy,centered_positive__shell_minor,2,693.2150268554688,0.9986202716827393,0.8423025608062744,10.160493827160494,39.583333333333336,1.015625,0,0,0,high_confidence_review
777,stress,ngc_3031,ngc_3031__std_001552.npy,angle_offset_+22.5deg,3,693.1949462890625,0.9994175434112549,0.8621827960014343,9.925925925925926,37.5,1.03515625,0,0,0,high_confidence_review
778,stress,ngc_3031,ngc_3031__std_005495.npy,spatial_offset_16pix__shell_major,4,693.1832885742188,0.9978544116020203,0.840222179889679,10.185185185185185,37.5,1.1328125,0,0,0,high_confidence_review
779,stress,ngc_3031,ngc_3031__std_004665.npy,spatial_offset_4pix__shell_minor,1,692.689453125,0.9919387102127075,0.7756880521774292,11.024691358024691,62.50000000000001,0.8203125,0,0,0,high_confidence_review
780,stress,ngc_3031,ngc_3031__std_001623.npy,spatial_offset_4pix__shell_minor,4,692.307861328125,0.9996243119239807,0.8653848171234131,9.876543209876543,41.66666666666667,0.99609375,0,0,0,high_confidence_review
781,stress,ngc_3031,ngc_3031__std_001802.npy,spatial_offset_16pix__shell_major,3,692.1618041992188,0.9997122287750244,0.8608977794647217,9.925925925925926,39.583333333333336,0.9765625,0,0,0,high_confidence_review
782,stress,ngc_3031,ngc_3031__std_001900.npy,centered_positive__galaxy_major,1,691.8939208984375,0.9983420968055725,0.8276243209838867,10.320987654320987,47.91666666666667,1.09375,0,0,0,high_confidence_review
783,stress,ngc_3031,ngc_3031__std_001270.npy,velocity_offset_+15kms,3,691.8875732421875,0.9986860156059265,0.8346050381660461,10.234567901234568,43.75,1.11328125,0,0,0,high_confidence_review
784,stress,ngc_3031,ngc_3031__std_007677.npy,spatial_offset_8pix__shell_major,3,691.722412109375,0.9993067979812622,0.8157103657722473,10.469135802469136,43.75,1.171875,0,0,0,high_confidence_review
785,stress,ngc_3031,ngc_3031__std_006143.npy,spatial_offset_8pix__shell_major,1,691.5343017578125,0.9945589303970337,0.8252199292182922,10.345679012345679,58.333333333333336,0.78125,0,0,0,high_confidence_review
786,val,ngc_4449,ngc_4449__std_000412.npy,velocity_offset_+15kms,1,691.099609375,0.9905287623405457,0.780022144317627,4.082949308755761,58.333333333333336,0.8984375,0,0,0,medium_confidence_review
787,stress,ngc_3031,ngc_3031__std_007264.npy,spatial_offset_4pix__shell_minor,2,691.0565185546875,0.9994321465492249,0.8552679419517517,9.975308641975309,47.91666666666667,0.87890625,0,0,0,high_confidence_review
788,stress,ngc_3031,ngc_3031__std_007371.npy,spatial_offset_8pix__shell_minor,1,690.876220703125,0.9971601963043213,0.8364118933677673,10.197530864197532,39.583333333333336,1.015625,0,0,0,high_confidence_review
789,test,ngc_3184,ngc_3184__std_000946.npy,spatial_offset_4pix__shell_minor,2,690.822509765625,0.9966241121292114,0.8353355526924133,30.62962962962963,35.41666666666667,1.2109375,0,0,0,high_confidence_review
790,val,ngc_4449,ngc_4449__std_000459.npy,angle_offset_-22.5deg,1,690.6041259765625,0.9913380146026611,0.808669924736023,3.935483870967742,66.66666666666667,0.76171875,0,0,0,medium_confidence_review
791,stress,ngc_3031,ngc_3031__std_001410.npy,spatial_offset_8pix__shell_major,3,690.5015869140625,0.9991737008094788,0.8441339731216431,10.098765432098766,35.41666666666667,1.15234375,0,0,0,high_confidence_review
792,stress,ngc_3031,ngc_3031__std_002040.npy,spatial_offset_8pix__shell_minor,1,689.986083984375,0.9995121359825134,0.8646442294120789,9.851851851851851,43.75,0.87890625,0,0,0,high_confidence_review
793,val,ngc_4449,ngc_4449__std_000014.npy,spatial_offset_16pix__shell_minor,1,689.88037109375,0.9947901964187622,0.806877613067627,3.9400921658986174,54.16666666666667,0.87890625,0,0,0,medium_confidence_review
794,stress,ngc_3031,ngc_3031__std_002178.npy,velocity_offset_-30kms,2,689.843017578125,0.9981564879417419,0.8341511487960815,10.209876543209877,41.66666666666667,0.99609375,0,0,0,high_confidence_review
795,stress,ngc_3031,ngc_3031__std_001269.npy,velocity_offset_-15kms,3,689.7447509765625,0.9984819293022156,0.8370688557624817,10.17283950617284,43.75,1.11328125,0,0,0,high_confidence_review
796,stress,ngc_3031,ngc_3031__std_004832.npy,velocity_offset_+15kms,3,689.7184448242188,0.9964756369590759,0.8143075108528137,10.45679012345679,52.083333333333336,0.859375,0,0,0,high_confidence_review
797,stress,ngc_3031,ngc_3031__std_006085.npy,centered_positive__shell_minor,2,689.5723266601562,0.9814316034317017,0.7511681318283081,11.333333333333334,52.083333333333336,1.171875,0,0,0,high_confidence_review
798,stress,ngc_3031,ngc_3031__std_005075.npy,spatial_offset_4pix__shell_major,1,689.557373046875,0.992264986038208,0.804617702960968,10.580246913580247,66.66666666666667,0.703125,0,0,0,high_confidence_review
799,stress,ngc_3031,ngc_3031__std_004747.npy,spatial_offset_16pix__shell_minor,2,689.48291015625,0.9893373847007751,0.7712336778640747,11.037037037037036,68.75,0.80078125,0,0,0,high_confidence_review
800,stress,ngc_3031,ngc_3031__std_002804.npy,velocity_offset_+15kms,3,689.269775390625,0.9987244009971619,0.8147397041320801,10.444444444444445,41.66666666666667,1.09375,0,0,0,high_confidence_review
801,stress,ngc_3031,ngc_3031__std_002700.npy,velocity_offset_+15kms,2,689.04541015625,0.9997401237487793,0.852778971195221,9.975308641975309,45.833333333333336,0.8984375,0,0,0,high_confidence_review
802,stress,ngc_3031,ngc_3031__std_001566.npy,spatial_offset_8pix__shell_major,3,688.9744873046875,0.9997906684875488,0.8601429462432861,9.88888888888889,39.583333333333336,0.9765625,0,0,0,high_confidence_review
803,stress,ngc_3031,ngc_3031__std_005204.npy,spatial_offset_4pix__shell_major,3,688.5607299804688,0.9977666139602661,0.8356319665908813,10.17283950617284,33.333333333333336,1.171875,0,0,0,high_confidence_review
804,stress,ngc_3031,ngc_3031__std_004835.npy,random_nearby_grazing,3,688.2203369140625,0.9944292902946472,0.8096709847450256,10.493827160493828,56.25000000000001,0.83984375,0,0,0,high_confidence_review
805,val,ngc_2366,ngc_2366__std_000482.npy,spatial_offset_16pix__shell_minor,1,687.968017578125,0.9994209408760071,0.8503931164741516,10.240506329113924,37.5,1.11328125,0,0,0,high_confidence_review
806,stress,ngc_3031,ngc_3031__std_001639.npy,centered_positive__shell_minor,4,687.8438110351562,0.9954633712768555,0.8159475922584534,10.407407407407407,45.833333333333336,0.99609375,0,0,0,high_confidence_review
807,val,ngc_2366,ngc_2366__std_000199.npy,angle_offset_-22.5deg,1,687.5382080078125,0.9998722076416016,0.8714045882225037,9.987341772151899,45.833333333333336,0.9375,0,0,0,high_confidence_review
808,stress,ngc_3031,ngc_3031__std_008150.npy,spatial_offset_8pix__shell_minor,2,687.4048461914062,0.9962174892425537,0.8021060228347778,10.580246913580247,35.41666666666667,1.328125,0,0,0,high_confidence_review
809,stress,ngc_3031,ngc_3031__std_002786.npy,spatial_offset_4pix__shell_major,3,687.3621215820312,0.9952079057693481,0.8020561337471008,10.580246913580247,39.583333333333336,1.1328125,0,0,0,high_confidence_review
810,stress,ngc_3031,ngc_3031__std_001425.npy,velocity_offset_-15kms,1,687.31591796875,0.9997420310974121,0.8711228370666504,9.74074074074074,37.5,0.9765625,0,0,0,high_confidence_review
811,stress,ngc_3031,ngc_3031__std_005207.npy,spatial_offset_8pix__shell_major,3,686.767578125,0.9996118545532227,0.8405967950820923,10.08641975308642,39.583333333333336,1.09375,0,0,0,high_confidence_review
812,stress,ngc_3031,ngc_3031__std_008090.npy,spatial_offset_4pix__shell_major,3,686.6068115234375,0.9960489273071289,0.7312106490135193,11.592592592592593,45.833333333333336,1.58203125,0,0,0,high_confidence_review
813,stress,ngc_3031,ngc_3031__std_004831.npy,velocity_offset_-15kms,4,686.5196533203125,0.9960841536521912,0.8202146291732788,10.333333333333334,50.0,0.87890625,0,0,0,high_confidence_review
814,stress,ngc_3031,ngc_3031__std_001404.npy,centered_positive__shell_major,1,686.1401977539062,0.9996917843818665,0.8674339056015015,9.765432098765432,39.583333333333336,0.99609375,0,0,0,high_confidence_review
815,stress,ngc_3031,ngc_3031__std_005771.npy,random_nearby_grazing,1,685.612060546875,0.989641010761261,0.7880598306655884,10.74074074074074,58.333333333333336,0.859375,0,0,0,high_confidence_review
816,stress,ngc_3031,ngc_3031__std_005440.npy,spatial_offset_8pix__shell_major,4,685.5650634765625,0.9921716451644897,0.7852978706359863,10.777777777777779,45.833333333333336,1.0546875,0,0,0,high_confidence_review
817,stress,ngc_3031,ngc_3031__std_007700.npy,spatial_offset_4pix__shell_major,1,685.4425048828125,0.9999337196350098,0.8731751441955566,9.691358024691358,41.66666666666667,0.91796875,0,0,0,high_confidence_review
818,test,ho_ii,ho_ii__std_000991.npy,centered_positive__galaxy_minor,1,685.271728515625,0.9997517466545105,0.8387658596038818,9.39080459770115,35.41666666666667,1.23046875,0,0,0,high_confidence_review
819,val,ngc_4449,ngc_4449__std_000061.npy,spatial_offset_16pix__shell_major,2,684.97119140625,0.9945186376571655,0.7510648965835571,4.202764976958525,58.333333333333336,1.23046875,0,0,0,medium_confidence_review
820,stress,ngc_3031,ngc_3031__std_004999.npy,spatial_offset_8pix__shell_major,2,684.6341552734375,0.9987041354179382,0.8400419354438782,10.061728395061728,37.5,1.09375,0,0,0,high_confidence_review
821,stress,ngc_3031,ngc_3031__std_001272.npy,random_nearby_grazing,3,684.4022216796875,0.9975027441978455,0.830585241317749,10.17283950617284,43.75,1.1328125,0,0,0,high_confidence_review
822,stress,ngc_3031,ngc_3031__std_007519.npy,spatial_offset_4pix__shell_major,4,684.3585815429688,0.9989410042762756,0.8565188646316528,9.864197530864198,41.66666666666667,0.91796875,0,0,0,high_confidence_review
823,stress,ngc_3031,ngc_3031__std_005728.npy,spatial_offset_16pix__shell_major,1,684.2283935546875,0.977563738822937,0.7039386630058289,12.0,39.583333333333336,1.54296875,0,0,0,high_confidence_review
824,test,ngc_7793,ngc_7793__std_000558.npy,spatial_offset_8pix__shell_minor,2,683.950439453125,0.9999971389770508,0.8870952725410461,8.965116279069768,41.66666666666667,0.91796875,0,0,0,high_confidence_review
825,test,ho_ii,ho_ii__std_000495.npy,centered_positive__shell_minor,4,683.9197998046875,0.999998927116394,0.9118930697441101,8.620689655172415,39.583333333333336,0.87890625,0,0,0,high_confidence_review
826,stress,ngc_3031,ngc_3031__std_002217.npy,spatial_offset_8pix__shell_major,1,683.0594482421875,0.999667763710022,0.8422434329986572,10.012345679012345,45.833333333333336,0.91796875,0,0,0,high_confidence_review
827,stress,ngc_3031,ngc_3031__std_004830.npy,velocity_offset_-30kms,4,682.3218383789062,0.9959375262260437,0.814226508140564,10.345679012345679,52.083333333333336,0.859375,0,0,0,high_confidence_review
828,stress,ngc_3031,ngc_3031__std_004414.npy,velocity_offset_-30kms,1,682.1867065429688,0.9772127270698547,0.7579852342605591,11.11111111111111,43.75,1.171875,0,0,0,high_confidence_review
829,stress,ngc_3031,ngc_3031__std_005434.npy,centered_positive__shell_major,3,682.1434326171875,0.9979469776153564,0.7840729355812073,10.74074074074074,52.083333333333336,0.99609375,0,0,0,high_confidence_review
830,test,ngc_7793,ngc_7793__std_000571.npy,random_nearby_grazing,1,682.0380859375,0.9996142387390137,0.8744078278541565,9.069767441860465,39.583333333333336,0.9765625,0,0,0,high_confidence_review
831,stress,ngc_3031,ngc_3031__std_007377.npy,angle_offset_+45deg,1,681.7481689453125,0.9895105957984924,0.8145139217376709,10.333333333333334,50.0,0.99609375,0,0,0,high_confidence_review
832,test,ho_ii,ho_ii__std_000664.npy,spatial_offset_16pix__shell_minor,4,681.34228515625,0.9998955130577087,0.8883211016654968,8.816091954022989,41.66666666666667,0.91796875,0,0,0,high_confidence_review
833,stress,ngc_3031,ngc_3031__std_002270.npy,spatial_offset_16pix__shell_major,1,681.2477416992188,0.9990774393081665,0.8369137048721313,10.049382716049383,45.833333333333336,0.95703125,0,0,0,high_confidence_review
834,stress,ngc_3031,ngc_3031__std_006903.npy,spatial_offset_8pix__shell_minor,1,681.1558837890625,0.9893686175346375,0.8196821808815002,10.25925925925926,41.66666666666667,1.11328125,0,0,0,high_confidence_review
835,test,ngc_7793,ngc_7793__std_000752.npy,fine_grid_deployment_like,2,681.14453125,0.9987539649009705,0.825629711151123,9.593023255813954,37.5,1.171875,0,0,0,high_confidence_review
836,stress,ngc_3031,ngc_3031__std_001387.npy,spatial_offset_16pix__shell_major,1,680.981201171875,0.9998835325241089,0.8719349503517151,9.641975308641975,37.5,0.99609375,0,0,0,high_confidence_review
837,stress,ngc_3031,ngc_3031__std_007383.npy,random_nearby_grazing,4,680.9732666015625,0.998440146446228,0.8448799848556519,9.950617283950617,47.91666666666667,0.87890625,0,0,0,high_confidence_review
838,stress,ngc_3031,ngc_3031__std_002701.npy,velocity_offset_+30kms,2,680.880126953125,0.9996832609176636,0.8521653413772583,9.864197530864198,45.833333333333336,0.91796875,0,0,0,high_confidence_review
839,stress,ngc_3031,ngc_3031__std_001424.npy,velocity_offset_-30kms,1,680.6602783203125,0.9996130466461182,0.8715240359306335,9.641975308641975,39.583333333333336,0.9765625,0,0,0,high_confidence_review
840,stress,ngc_3031,ngc_3031__std_006159.npy,velocity_offset_+30kms,2,680.2342529296875,0.9893583059310913,0.8117353916168213,10.345679012345679,66.66666666666667,0.68359375,0,0,0,high_confidence_review
841,test,ngc_7793,ngc_7793__std_000438.npy,velocity_offset_+15kms,1,679.7785034179688,0.999794602394104,0.8529216051101685,9.267441860465116,35.41666666666667,1.11328125,0,0,0,high_confidence_review
842,stress,ngc_3031,ngc_3031__std_007270.npy,angle_offset_-45deg,4,679.73486328125,0.9873944520950317,0.8092081546783447,10.37037037037037,43.75,1.11328125,0,0,0,high_confidence_review
843,test,ngc_3184,ngc_3184__std_000327.npy,spatial_offset_16pix__shell_minor,1,679.6669921875,0.99956876039505,0.8636175394058228,29.14814814814815,35.41666666666667,1.09375,0,0,0,high_confidence_review
844,stress,ngc_3031,ngc_3031__std_006158.npy,velocity_offset_+15kms,2,679.2978515625,0.9896296858787537,0.809651792049408,10.358024691358025,66.66666666666667,0.68359375,0,0,0,high_confidence_review
845,stress,ngc_3031,ngc_3031__std_005457.npy,velocity_offset_+30kms,3,679.290283203125,0.9969842433929443,0.7736791372299194,10.839506172839506,54.16666666666667,0.99609375,0,0,0,high_confidence_review
846,stress,ngc_3031,ngc_3031__std_001729.npy,spatial_offset_8pix__shell_minor,1,679.1639404296875,0.9994260668754578,0.8618831634521484,9.728395061728396,45.833333333333336,0.91796875,0,0,0,high_confidence_review
847,stress,ngc_3031,ngc_3031__std_001426.npy,velocity_offset_+15kms,1,679.072021484375,0.9996973276138306,0.8706051707267761,9.62962962962963,37.5,0.95703125,0,0,0,high_confidence_review
848,stress,ngc_3031,ngc_3031__std_002513.npy,angle_offset_-22.5deg,2,678.912353515625,0.9895829558372498,0.8091922998428345,10.358024691358025,35.41666666666667,1.26953125,0,0,0,high_confidence_review
849,test,ho_ii,ho_ii__std_001012.npy,random_nearby_grazing,2,678.8297119140625,0.9971303343772888,0.8208339810371399,9.505747126436782,31.250000000000004,1.3671875,0,0,0,high_confidence_review
850,stress,ngc_3031,ngc_3031__std_008169.npy,spatial_offset_4pix__shell_major,3,678.7943115234375,0.9992620348930359,0.8453229069709778,9.91358024691358,41.66666666666667,0.99609375,0,0,0,high_confidence_review
851,stress,ngc_3031,ngc_3031__std_006516.npy,angle_offset_-45deg,1,678.6295166015625,0.9972801804542542,0.8225812315940857,10.185185185185185,43.75,1.09375,0,0,0,high_confidence_review
852,test,ho_ii,ho_ii__std_000534.npy,spatial_offset_16pix__shell_minor,4,678.5425415039062,0.9999989867210388,0.9107953310012817,8.563218390804598,41.66666666666667,0.8984375,0,0,0,high_confidence_review
853,stress,ngc_3031,ngc_3031__std_007179.npy,centered_positive__galaxy_minor,1,678.4376220703125,0.9959154725074768,0.8193691372871399,10.222222222222221,43.75,1.23046875,0,0,0,high_confidence_review
854,test,ho_ii,ho_ii__std_000789.npy,spatial_offset_16pix__shell_major,3,678.4292602539062,0.9997127652168274,0.8799341917037964,8.862068965517242,43.75,0.95703125,0,0,0,high_confidence_review
855,stress,ngc_3031,ngc_3031__std_005456.npy,velocity_offset_+15kms,3,677.8594970703125,0.9971840381622314,0.7738122344017029,10.814814814814815,54.16666666666667,0.99609375,0,0,0,high_confidence_review
856,stress,ngc_3031,ngc_3031__std_006157.npy,velocity_offset_-15kms,1,677.795654296875,0.9842455983161926,0.801176905632019,10.444444444444445,66.66666666666667,0.72265625,0,0,0,high_confidence_review
857,stress,ngc_3031,ngc_3031__std_002059.npy,spatial_offset_4pix__shell_major,2,677.573974609375,0.9999806880950928,0.8720386028289795,9.592592592592593,47.91666666666667,0.8203125,0,0,0,high_confidence_review
858,test,ngc_7793,ngc_7793__std_000165.npy,spatial_offset_16pix__shell_major,2,676.69921875,0.9984322190284729,0.8354311585426331,9.418604651162791,41.66666666666667,1.11328125,0,0,0,high_confidence_review
859,stress,ngc_3031,ngc_3031__std_005320.npy,angle_offset_-45deg,1,676.6832885742188,0.9918002486228943,0.8046174645423889,10.382716049382717,56.25000000000001,0.8203125,0,0,0,high_confidence_review
860,stress,ngc_3031,ngc_3031__std_005458.npy,random_nearby_grazing,3,676.5260620117188,0.998421311378479,0.7931137681007385,10.530864197530864,50.0,0.99609375,0,0,0,high_confidence_review
861,stress,ngc_3031,ngc_3031__std_005254.npy,centered_positive__galaxy_major,1,676.3609619140625,0.9971988201141357,0.8208264112472534,10.17283950617284,54.16666666666667,0.8203125,0,0,0,high_confidence_review
862,test,ho_ii,ho_ii__std_000058.npy,spatial_offset_8pix__shell_major,1,675.9349365234375,0.9992125630378723,0.8066049218177795,9.632183908045977,31.250000000000004,1.484375,0,0,0,high_confidence_review
863,stress,ngc_3031,ngc_3031__std_008207.npy,angle_offset_-22.5deg,2,675.47509765625,0.9939790368080139,0.7881856560707092,10.580246913580247,45.833333333333336,1.015625,0,0,0,high_confidence_review
864,val,ngc_4449,ngc_4449__std_000554.npy,fine_grid_deployment_like,1,675.3790283203125,0.9983988404273987,0.8327731490135193,3.737327188940092,39.583333333333336,1.03515625,0,0,0,medium_confidence_review
865,stress,ngc_3031,ngc_3031__std_002386.npy,velocity_offset_-30kms,4,674.947509765625,0.9996180534362793,0.8500598073005676,9.802469135802468,39.583333333333336,1.015625,0,0,0,high_confidence_review
866,test,ngc_7793,ngc_7793__std_000194.npy,spatial_offset_8pix__shell_minor,2,674.828857421875,0.9886926412582397,0.7335096001625061,10.69767441860465,50.0,1.6015625,0,0,0,high_confidence_review
867,test,ngc_3184,ngc_3184__std_000268.npy,spatial_offset_16pix__shell_major,3,674.5975341796875,0.9877607226371765,0.7983402609825134,31.296296296296298,35.41666666666667,1.25,0,0,0,high_confidence_review
868,val,ngc_2366,ngc_2366__std_000811.npy,background_random_negative,1,674.4760131835938,0.9994363784790039,0.8548492193222046,9.987341772151899,39.583333333333336,0.9375,0,0,0,high_confidence_review
869,stress,ngc_3031,ngc_3031__std_000772.npy,angle_offset_+22.5deg,2,674.3558959960938,0.9983948469161987,0.8345988988876343,9.975308641975309,43.75,1.09375,0,0,0,high_confidence_review
870,test,ngc_7793,ngc_7793__std_000439.npy,velocity_offset_+30kms,1,674.1712646484375,0.9997832775115967,0.8333390355110168,9.406976744186046,37.5,1.1328125,0,0,0,high_confidence_review
871,stress,ngc_3031,ngc_3031__std_004567.npy,angle_offset_-22.5deg,1,674.0177001953125,0.9972192645072937,0.8160020709037781,10.197530864197532,58.333333333333336,0.80078125,0,0,0,high_confidence_review
872,stress,ngc_3031,ngc_3031__std_005095.npy,random_nearby_grazing,1,673.7973022460938,0.9849993586540222,0.7908418774604797,10.518518518518519,66.66666666666667,0.72265625,0,0,0,high_confidence_review
873,stress,ngc_3031,ngc_3031__std_001268.npy,velocity_offset_-30kms,3,673.6217041015625,0.998590886592865,0.8285629749298096,10.037037037037036,41.66666666666667,1.09375,0,0,0,high_confidence_review
874,test,ho_ii,ho_ii__std_001009.npy,velocity_offset_-15kms,1,673.49609375,0.9961788058280945,0.823344886302948,9.402298850574713,31.250000000000004,1.2890625,0,0,0,high_confidence_review
875,stress,ngc_3031,ngc_3031__std_003928.npy,centered_positive__galaxy_major,4,673.4346923828125,0.9983077049255371,0.8084450364112854,10.283950617283951,60.41666666666667,0.76171875,0,0,0,high_confidence_review
876,stress,ngc_3031,ngc_3031__std_006136.npy,centered_positive__shell_major,2,673.40283203125,0.9878363609313965,0.8064704537391663,10.308641975308642,66.66666666666667,0.68359375,0,0,0,high_confidence_review
877,val,ngc_2366,ngc_2366__std_000725.npy,fine_grid_deployment_like,2,673.209228515625,0.9996913075447083,0.8811638951301575,9.670886075949367,37.5,0.9375,0,0,0,high_confidence_review
878,test,ngc_7793,ngc_7793__std_000105.npy,centered_positive__shell_minor,1,672.929443359375,0.9996740818023682,0.8411617875099182,9.30232558139535,41.66666666666667,1.0546875,0,0,0,high_confidence_review
879,stress,ngc_3031,ngc_3031__std_002079.npy,random_nearby_grazing,3,672.7791748046875,0.99997878074646,0.8681021332740784,9.567901234567902,45.833333333333336,0.87890625,0,0,0,high_confidence_review
880,stress,ngc_3031,ngc_3031__std_006011.npy,spatial_offset_4pix__shell_major,2,672.77734375,0.9999499917030334,0.8760121464729309,9.481481481481481,43.75,0.91796875,0,0,0,high_confidence_review
881,stress,ngc_3031,ngc_3031__std_006156.npy,velocity_offset_-30kms,1,672.58837890625,0.9798300862312317,0.7875742316246033,10.54320987654321,66.66666666666667,0.76171875,0,0,0,high_confidence_review
882,val,ngc_4449,ngc_4449__std_000012.npy,spatial_offset_8pix__shell_minor,1,672.222412109375,0.9970547556877136,0.8248127698898315,3.7557603686635943,47.91666666666667,0.8984375,0,0,0,medium_confidence_review
883,stress,ngc_3031,ngc_3031__std_004792.npy,spatial_offset_16pix__shell_major,2,671.8090209960938,0.9853892922401428,0.7903635501861572,10.493827160493828,60.41666666666667,0.83984375,0,0,0,high_confidence_review
