split,galaxy,filename,cut_category,manifest_shell_id,shell_type,shell_ids_for_type,label_pixels,single_label_type_in_patch,max_probability,mean_probability_on_label,integrated_probability_on_label,predicted_pixels,tp_pixels,fp_pixels,fn_pixels,pixel_precision,pixel_recall,dice,patch_hit
stress,ngc_3031,ngc_3031__std_002231.npy,velocity_offset_-15kms,86,1,90,33,0,0.9979702234268188,0.9282055497169495,30.630783081054688,949,33,916,0,0.03477344573234984,1.0,0.06720977596741344,1
stress,ngc_3031,ngc_3031__std_002231.npy,velocity_offset_-15kms,86,2,86,50,0,0.9979702234268188,0.9784998297691345,48.924991607666016,949,50,899,0,0.05268703898840885,1.0,0.1001001001001001,1
stress,ngc_3031,ngc_3031__std_002232.npy,velocity_offset_+15kms,86,1,90,36,0,0.9975776672363281,0.8652855157852173,31.150278091430664,928,34,894,2,0.036637931034482756,0.9444444444444444,0.07053941908713693,1
stress,ngc_3031,ngc_3031__std_002232.npy,velocity_offset_+15kms,86,2,86,48,0,0.9975776672363281,0.9734651446342468,46.72632598876953,928,48,880,0,0.05172413793103448,1.0,0.09836065573770492,1
stress,ngc_3031,ngc_3031__std_002233.npy,velocity_offset_+30kms,86,1,90,36,0,0.9985261559486389,0.8392107486724854,30.211585998535156,1036,33,1003,3,0.03185328185328185,0.9166666666666666,0.061567164179104475,1
stress,ngc_3031,ngc_3031__std_002233.npy,velocity_offset_+30kms,86,2,86,48,0,0.9985261559486389,0.965846598148346,46.36063766479492,1036,48,988,0,0.04633204633204633,1.0,0.08856088560885608,1
stress,ngc_3031,ngc_3031__std_002234.npy,random_nearby_grazing,86,2,86,10,1,0.9963273406028748,0.9835019111633301,9.8350191116333,1041,10,1031,0,0.009606147934678195,1.0,0.019029495718363463,1
stress,ngc_3031,ngc_3031__std_002235.npy,random_nearby_grazing,86,1,90,55,0,0.9977325201034546,0.9634597897529602,52.99028778076172,1133,55,1078,0,0.04854368932038835,1.0,0.09259259259259259,1
stress,ngc_3031,ngc_3031__std_002235.npy,random_nearby_grazing,86,2,86,10,0,0.9977325201034546,0.9914323687553406,9.914323806762695,1133,10,1123,0,0.0088261253309797,1.0,0.017497812773403325,1
stress,ngc_3031,ngc_3031__std_002244.npy,spatial_offset_16pix__shell_major,87,1,75,15,1,0.9589988589286804,0.0010700137354433537,0.016050206497311592,359,0,359,15,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002246.npy,spatial_offset_4pix__shell_minor,87,2,123,4,0,0.9638327956199646,0.4004557132720947,1.601822853088379,624,4,620,0,0.00641025641025641,1.0,0.012738853503184714,1
stress,ngc_3031,ngc_3031__std_002246.npy,spatial_offset_4pix__shell_minor,87,3,138,30,0,0.9638327956199646,0.00035476041375659406,0.010642812587320805,624,0,624,30,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002251.npy,spatial_offset_16pix__shell_minor,87,1,134,42,0,0.9209083914756775,0.004878283012658358,0.20488788187503815,248,0,248,42,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002251.npy,spatial_offset_16pix__shell_minor,87,2,27,53,0,0.9209083914756775,0.0005660788156092167,0.030002176761627197,248,0,248,53,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002251.npy,spatial_offset_16pix__shell_minor,87,3,31,30,0,0.9209083914756775,0.00041119082015939057,0.01233572419732809,248,0,248,30,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002258.npy,velocity_offset_+15kms,87,1,87,48,1,0.9832401275634766,0.40375828742980957,19.38039779663086,471,28,443,20,0.059447983014861996,0.5833333333333334,0.10789980732177264,1
stress,ngc_3031,ngc_3031__std_002259.npy,velocity_offset_+30kms,87,1,87,66,1,0.9960337281227112,0.9752888679504395,64.36906433105469,633,66,567,0,0.10426540284360189,1.0,0.1888412017167382,1
stress,ngc_3031,ngc_3031__std_002260.npy,random_nearby_grazing,87,1,87,6,1,0.8947923183441162,0.005533828865736723,0.03320297226309776,214,0,214,6,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002261.npy,random_nearby_grazing,87,1,87,4,1,0.9348993301391602,0.00267655192874372,0.01070620771497488,340,0,340,4,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002262.npy,centered_positive__shell_major,88,2,"88,89",152,1,0.99156254529953,0.0014632284874096513,0.22241073846817017,1029,0,1029,152,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002263.npy,centered_positive__shell_minor,88,2,88,60,0,0.9755375385284424,0.0006915018311701715,0.041490111500024796,290,0,290,60,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002263.npy,centered_positive__shell_minor,88,3,"94,99",68,0,0.9755375385284424,0.0007558265351690352,0.0513962060213089,290,0,290,68,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002264.npy,centered_positive__galaxy_major,88,1,82,33,0,0.9984192848205566,0.9842901229858398,32.48157501220703,1214,33,1181,0,0.027182866556836903,1.0,0.05292702485966319,1
stress,ngc_3031,ngc_3031__std_002264.npy,centered_positive__galaxy_major,88,2,88,58,0,0.9984192848205566,0.0008140577701851726,0.04721534997224808,1214,0,1214,58,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002265.npy,centered_positive__galaxy_minor,88,2,88,60,0,0.5832694172859192,0.0010845420183613896,0.06507252156734467,52,0,52,60,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002265.npy,centered_positive__galaxy_minor,88,3,"106,93",88,0,0.5832694172859192,0.0032543486449867487,0.28638267517089844,52,0,52,88,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002266.npy,spatial_offset_4pix__shell_major,88,1,85,36,1,0.9983686804771423,0.001927706878632307,0.0693974494934082,1205,0,1205,36,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002267.npy,spatial_offset_4pix__shell_major,88,2,92,29,1,0.9777029752731323,0.00316617195494473,0.09181898832321167,947,0,947,29,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002268.npy,spatial_offset_8pix__shell_major,88,1,82,72,1,0.9994465112686157,0.9952123165130615,71.65528869628906,1391,72,1319,0,0.05176132278936017,1.0,0.09842788790157211,1
stress,ngc_3031,ngc_3031__std_002269.npy,spatial_offset_8pix__shell_major,88,3,"93,94",112,1,0.9957777857780457,0.1565227508544922,17.530548095703125,831,42,789,70,0.05054151624548736,0.375,0.08907741251325557,1
stress,ngc_3031,ngc_3031__std_002270.npy,spatial_offset_16pix__shell_major,88,1,"74,76,77",132,0,0.9993571639060974,0.003193305339664221,0.4215162992477417,1336,0,1336,132,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002270.npy,spatial_offset_16pix__shell_major,88,2,72,36,0,0.9993571639060974,0.0007364056073129177,0.026510601863265038,1336,0,1336,36,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002271.npy,spatial_offset_16pix__shell_major,88,3,"102,106",106,1,0.9984817504882812,0.0036546846386045218,0.38739657402038574,964,0,964,106,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002273.npy,spatial_offset_4pix__shell_minor,88,3,93,59,1,0.9667836427688599,0.0005133422091603279,0.030287189409136772,602,0,602,59,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002276.npy,spatial_offset_16pix__shell_minor,88,2,110,29,1,0.19234336912631989,0.0006359007093124092,0.01844112016260624,28,0,28,29,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002277.npy,spatial_offset_16pix__shell_minor,88,1,82,36,0,0.9685474038124084,0.6276717185974121,22.596181869506836,558,28,530,8,0.05017921146953405,0.7777777777777778,0.09427609427609428,1
stress,ngc_3031,ngc_3031__std_002277.npy,spatial_offset_16pix__shell_minor,88,2,113,78,0,0.9685474038124084,0.00048773959861136973,0.03804368898272514,558,0,558,78,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002278.npy,angle_offset_-45deg,88,2,88,58,0,0.8548381328582764,0.0021355273202061653,0.12386058270931244,106,0,106,58,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002278.npy,angle_offset_-45deg,88,3,93,26,0,0.8548381328582764,0.0013335727853700519,0.03467289358377457,106,0,106,26,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002279.npy,angle_offset_-22.5deg,88,1,77,22,0,0.9875195026397705,0.8044958114624023,17.69890785217285,850,22,828,0,0.02588235294117647,1.0,0.05045871559633028,1
stress,ngc_3031,ngc_3031__std_002279.npy,angle_offset_-22.5deg,88,2,88,58,0,0.9875195026397705,0.009973810985684395,0.5784810185432434,850,0,850,58,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002279.npy,angle_offset_-22.5deg,88,3,97,54,0,0.9875195026397705,0.09851860255002975,5.320004463195801,850,19,831,35,0.02235294117647059,0.35185185185185186,0.0420353982300885,1
stress,ngc_3031,ngc_3031__std_002280.npy,angle_offset_+22.5deg,88,1,82,72,0,0.9984590411186218,0.9892597198486328,71.22669982910156,1212,72,1140,0,0.0594059405940594,1.0,0.11214953271028037,1
stress,ngc_3031,ngc_3031__std_002280.npy,angle_offset_+22.5deg,88,2,88,60,0,0.9984590411186218,0.0008472416666336358,0.050834499299526215,1212,0,1212,60,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002281.npy,angle_offset_+45deg,88,2,88,62,1,0.9986029863357544,0.0007107714773155749,0.044067829847335815,1042,0,1042,62,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002282.npy,velocity_offset_-30kms,88,2,"88,89",147,1,0.9843065142631531,0.0015111230313777924,0.22213508188724518,942,0,942,147,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002283.npy,velocity_offset_-15kms,88,2,"88,89",148,1,0.9894605875015259,0.0014649160439148545,0.21680757403373718,1009,0,1009,148,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002284.npy,velocity_offset_+15kms,88,2,"88,89",152,1,0.9929043054580688,0.001454040058888495,0.2210140824317932,1032,0,1032,152,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002285.npy,velocity_offset_+30kms,88,2,"88,89",150,1,0.9900210499763489,0.0012185357045382261,0.18278035521507263,891,0,891,150,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002286.npy,random_nearby_grazing,88,2,"88,89",86,1,0.9945635795593262,0.000952075410168618,0.08187848329544067,1129,0,1129,86,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002287.npy,random_nearby_grazing,88,2,"88,89",88,1,0.9898507595062256,0.001976413419470191,0.17392438650131226,982,0,982,88,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002288.npy,centered_positive__shell_major,89,1,76,84,0,0.9414258599281311,0.000673387257847935,0.05656452849507332,520,0,520,84,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002288.npy,centered_positive__shell_major,89,2,89,92,0,0.9414258599281311,0.0007616240181960166,0.07006940990686417,520,0,520,92,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002288.npy,centered_positive__shell_major,89,3,61,14,0,0.9414258599281311,0.00011759225890273228,0.0016462915809825063,520,0,520,14,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002289.npy,centered_positive__shell_minor,89,2,89,92,1,0.999660313129425,0.0007966458215378225,0.07329141348600388,761,0,761,92,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002290.npy,centered_positive__galaxy_major,89,2,89,90,1,0.9968855977058411,0.0005607744678854942,0.05046970024704933,1056,0,1056,90,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002291.npy,centered_positive__galaxy_minor,89,2,"100,89",109,1,0.8862427473068237,0.0011056059738621116,0.12051104754209518,109,0,109,109,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002292.npy,spatial_offset_4pix__shell_major,89,2,100,21,1,0.8755607008934021,0.0011689659440889955,0.024548284709453583,372,0,372,21,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002294.npy,spatial_offset_8pix__shell_major,89,1,77,72,0,0.8229920268058777,0.0005504920263774693,0.03963542729616165,362,0,362,72,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002294.npy,spatial_offset_8pix__shell_major,89,2,92,46,0,0.8229920268058777,0.0007838612655177712,0.036057617515325546,362,0,362,46,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002295.npy,spatial_offset_8pix__shell_major,89,1,98,36,1,0.9708304405212402,0.0009870313806459308,0.035533130168914795,546,0,546,36,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002297.npy,spatial_offset_16pix__shell_major,89,2,70,39,1,0.9990355372428894,0.0005560750141739845,0.02168692648410797,615,0,615,39,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002299.npy,spatial_offset_4pix__shell_minor,89,1,82,72,1,0.9993758797645569,0.9925025105476379,71.4601821899414,645,72,573,0,0.11162790697674418,1.0,0.200836820083682,1
stress,ngc_3031,ngc_3031__std_002300.npy,spatial_offset_8pix__shell_minor,89,1,85,22,0,0.9993507266044617,0.0013711046194657683,0.03016430139541626,786,0,786,22,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002300.npy,spatial_offset_8pix__shell_minor,89,3,84,27,0,0.9993507266044617,0.0009075512061826885,0.024503882974386215,786,0,786,27,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002301.npy,spatial_offset_8pix__shell_minor,89,1,98,33,0,0.9956175684928894,0.0022147204726934433,0.07308577746152878,499,0,499,33,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002301.npy,spatial_offset_8pix__shell_minor,89,2,"88,92",77,0,0.9956175684928894,0.0009984399657696486,0.07687987387180328,499,0,499,77,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002302.npy,spatial_offset_16pix__shell_minor,89,1,76,72,0,0.9991723299026489,0.0007100441725924611,0.051123179495334625,854,0,854,72,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002302.npy,spatial_offset_16pix__shell_minor,89,2,71,26,0,0.9991723299026489,0.000851095886901021,0.02212849259376526,854,0,854,26,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002303.npy,spatial_offset_16pix__shell_minor,89,3,"93,94",117,1,0.8909133672714233,0.011474363505840302,1.3425005674362183,184,0,184,117,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002304.npy,angle_offset_-45deg,89,1,98,36,0,0.9886347651481628,0.0007454905426129699,0.026837659999728203,1309,0,1309,36,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002304.npy,angle_offset_-45deg,89,2,89,92,0,0.9886347651481628,0.0002825203991960734,0.025991877540946007,1309,0,1309,92,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002304.npy,angle_offset_-45deg,89,3,67,34,0,0.9886347651481628,0.0007365120691247284,0.025041410699486732,1309,0,1309,34,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002305.npy,angle_offset_-22.5deg,89,1,77,72,0,0.9338623285293579,0.00045753936865366995,0.03294283524155617,546,0,546,72,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002305.npy,angle_offset_-22.5deg,89,2,89,92,0,0.9338623285293579,0.00018873762746807188,0.017363861203193665,546,0,546,92,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002306.npy,angle_offset_+22.5deg,89,2,89,92,1,0.7711307406425476,0.0009111817344091833,0.08382871747016907,113,0,113,92,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002307.npy,angle_offset_+45deg,89,2,"110,89,92",153,0,0.906141996383667,0.006062622647732496,0.927581250667572,159,2,157,151,0.012578616352201259,0.013071895424836602,0.01282051282051282,1
stress,ngc_3031,ngc_3031__std_002307.npy,angle_offset_+45deg,89,3,55,57,0,0.906141996383667,0.0026187028270214796,0.1492660641670227,159,0,159,57,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002308.npy,velocity_offset_-30kms,89,1,76,77,0,0.9806159138679504,0.0006687261047773063,0.051491908729076385,769,0,769,77,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002308.npy,velocity_offset_-30kms,89,2,89,92,0,0.9806159138679504,0.0007681356510147452,0.07066848129034042,769,0,769,92,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002308.npy,velocity_offset_-30kms,89,3,61,14,0,0.9806159138679504,0.00012493396934587508,0.0017490755999460816,769,0,769,14,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002309.npy,velocity_offset_-15kms,89,1,76,84,0,0.9528725743293762,0.0006804334698244929,0.05715641379356384,670,0,670,84,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002309.npy,velocity_offset_-15kms,89,2,89,94,0,0.9528725743293762,0.0007623921264894307,0.07166486233472824,670,0,670,94,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002309.npy,velocity_offset_-15kms,89,3,61,14,0,0.9528725743293762,0.00012074528785888106,0.0016904340591281652,670,0,670,14,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002310.npy,velocity_offset_+15kms,89,1,76,84,0,0.9152356386184692,0.0006511335959658027,0.05469522252678871,450,0,450,84,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002310.npy,velocity_offset_+15kms,89,2,89,90,0,0.9152356386184692,0.0007202281849458814,0.0648205354809761,450,0,450,90,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002310.npy,velocity_offset_+15kms,89,3,61,14,0,0.9152356386184692,0.00011160010762978345,0.0015624015359207988,450,0,450,14,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002311.npy,velocity_offset_+30kms,89,1,76,77,0,0.9055037498474121,0.0006174776935949922,0.04754578322172165,261,0,261,77,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002311.npy,velocity_offset_+30kms,89,2,89,92,0,0.9055037498474121,0.0007101591327227652,0.06533464044332504,261,0,261,92,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002311.npy,velocity_offset_+30kms,89,3,61,14,0,0.9055037498474121,0.00011024703417206183,0.00154345843475312,261,0,261,14,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002312.npy,random_nearby_grazing,89,1,76,66,0,0.9208090901374817,0.0007873316644690931,0.051963888108730316,490,0,490,66,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002312.npy,random_nearby_grazing,89,2,"100,89",73,0,0.9208090901374817,0.0012429173802956939,0.09073296934366226,490,0,490,73,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002313.npy,random_nearby_grazing,89,2,89,32,0,0.9290089011192322,0.0007463099318556488,0.02388191781938076,587,0,587,32,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002313.npy,random_nearby_grazing,89,3,61,33,0,0.9290089011192322,0.00011237131548114121,0.0037082533817738295,587,0,587,33,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002314.npy,centered_positive__shell_major,90,1,90,132,0,0.988968014717102,0.42041587829589844,55.494895935058594,903,89,814,43,0.09856035437430787,0.6742424242424242,0.17198067632850242,1
stress,ngc_3031,ngc_3031__std_002314.npy,centered_positive__shell_major,90,2,83,40,0,0.988968014717102,0.0024114097468554974,0.09645639359951019,903,0,903,40,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002314.npy,centered_positive__shell_major,90,3,66,10,0,0.988968014717102,0.0007523400126956403,0.007523400243371725,903,0,903,10,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002315.npy,centered_positive__shell_minor,90,1,"107,90",127,1,0.9995914697647095,0.5392242074012756,68.48147583007812,1322,72,1250,55,0.05446293494704992,0.5669291338582677,0.09937888198757763,1
stress,ngc_3031,ngc_3031__std_002316.npy,centered_positive__galaxy_major,90,1,90,88,1,0.9950141310691833,0.5846899747848511,51.45271682739258,778,75,703,13,0.09640102827763496,0.8522727272727273,0.17321016166281755,1
stress,ngc_3031,ngc_3031__std_002317.npy,centered_positive__galaxy_minor,90,1,90,72,0,0.9990469217300415,0.9850636720657349,70.9245834350586,634,72,562,0,0.11356466876971609,1.0,0.20396600566572237,1
stress,ngc_3031,ngc_3031__std_002317.npy,centered_positive__galaxy_minor,90,2,"117,86",49,0,0.9990469217300415,0.8144199848175049,39.906578063964844,634,40,594,9,0.06309148264984227,0.8163265306122449,0.1171303074670571,1
stress,ngc_3031,ngc_3031__std_002319.npy,spatial_offset_4pix__shell_major,90,1,101,77,0,0.9729246497154236,0.39787179231643677,30.636127471923828,753,50,703,27,0.06640106241699867,0.6493506493506493,0.12048192771084337,1
stress,ngc_3031,ngc_3031__std_002319.npy,spatial_offset_4pix__shell_major,90,2,86,22,0,0.9729246497154236,0.564978837966919,12.429534912109375,753,21,732,1,0.027888446215139442,0.9545454545454546,0.05419354838709677,1
stress,ngc_3031,ngc_3031__std_002319.npy,spatial_offset_4pix__shell_major,90,3,73,56,0,0.9729246497154236,0.0012657224433496594,0.0708804577589035,753,0,753,56,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002323.npy,spatial_offset_16pix__shell_major,90,3,56,4,1,0.22051388025283813,0.0013934836024418473,0.005573934409767389,13,0,13,4,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002324.npy,spatial_offset_4pix__shell_minor,90,1,"62,90",48,0,0.9993203282356262,0.3958176076412201,18.999244689941406,1424,22,1402,26,0.01544943820224719,0.4583333333333333,0.029891304347826088,1
stress,ngc_3031,ngc_3031__std_002324.npy,spatial_offset_4pix__shell_minor,90,2,86,16,0,0.9993203282356262,0.980612576007843,15.689801216125488,1424,16,1408,0,0.011235955056179775,1.0,0.022222222222222223,1
stress,ngc_3031,ngc_3031__std_002325.npy,spatial_offset_4pix__shell_minor,90,1,90,24,0,0.9983881115913391,0.5701844692230225,13.684427261352539,978,18,960,6,0.018404907975460124,0.75,0.03592814371257485,1
stress,ngc_3031,ngc_3031__std_002325.npy,spatial_offset_4pix__shell_minor,90,2,108,47,0,0.9983881115913391,0.0006208292325027287,0.02917897328734398,978,0,978,47,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002326.npy,spatial_offset_8pix__shell_minor,90,1,62,36,1,0.9976073503494263,0.0009809822076931596,0.03531536087393761,1168,0,1168,36,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002328.npy,spatial_offset_16pix__shell_minor,90,2,79,35,0,0.9966210126876831,0.7138625979423523,24.985191345214844,1161,30,1131,5,0.025839793281653745,0.8571428571428571,0.05016722408026756,1
stress,ngc_3031,ngc_3031__std_002328.npy,spatial_offset_16pix__shell_minor,90,3,73,9,0,0.9966210126876831,0.9892842769622803,8.903558731079102,1161,9,1152,0,0.007751937984496124,1.0,0.015384615384615385,1
stress,ngc_3031,ngc_3031__std_002329.npy,spatial_offset_16pix__shell_minor,90,1,101,48,0,0.9980332255363464,0.9219954609870911,44.25578308105469,807,48,759,0,0.05947955390334572,1.0,0.11228070175438597,1
stress,ngc_3031,ngc_3031__std_002329.npy,spatial_offset_16pix__shell_minor,90,2,117,58,0,0.9980332255363464,0.0020085806027054787,0.11649767309427261,807,0,807,58,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002329.npy,spatial_offset_16pix__shell_minor,90,3,119,36,0,0.9980332255363464,0.0013423017226159573,0.04832286387681961,807,0,807,36,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002330.npy,angle_offset_-45deg,90,1,90,96,1,0.9939724206924438,0.6802580952644348,65.30477905273438,851,79,772,17,0.09283196239717979,0.8229166666666666,0.16684266103484688,1
stress,ngc_3031,ngc_3031__std_002331.npy,angle_offset_-22.5deg,90,1,90,120,1,0.9997332692146301,0.33834418654441833,40.60130310058594,788,70,718,50,0.08883248730964467,0.5833333333333334,0.15418502202643172,1
stress,ngc_3031,ngc_3031__std_002332.npy,angle_offset_+22.5deg,90,1,90,110,0,0.998308002948761,0.9089574217796326,99.98531341552734,880,109,771,1,0.12386363636363637,0.990909090909091,0.2202020202020202,1
stress,ngc_3031,ngc_3031__std_002332.npy,angle_offset_+22.5deg,90,2,59,70,0,0.998308002948761,0.0012227167608216405,0.0855901762843132,880,0,880,70,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002333.npy,angle_offset_+45deg,90,1,90,96,0,0.9956288933753967,0.9719727635383606,93.30938720703125,686,96,590,0,0.13994169096209913,1.0,0.24552429667519182,1
stress,ngc_3031,ngc_3031__std_002333.npy,angle_offset_+45deg,90,2,"124,38,86",124,0,0.9956288933753967,0.15146823227405548,18.782060623168945,686,28,658,96,0.04081632653061224,0.22580645161290322,0.0691358024691358,1
stress,ngc_3031,ngc_3031__std_002334.npy,velocity_offset_-30kms,90,1,90,60,0,0.9926121830940247,0.002615303033962846,0.15691818296909332,323,0,323,60,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002334.npy,velocity_offset_-30kms,90,2,83,2,0,0.9926121830940247,0.0011182492598891258,0.0022364985197782516,323,0,323,2,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002335.npy,velocity_offset_-15kms,90,1,90,132,0,0.9941386580467224,0.23252128064632416,30.692808151245117,479,52,427,80,0.10855949895615867,0.3939393939393939,0.1702127659574468,1
stress,ngc_3031,ngc_3031__std_002335.npy,velocity_offset_-15kms,90,2,83,37,0,0.9941386580467224,0.0007329645450226963,0.02711968868970871,479,0,479,37,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002336.npy,velocity_offset_+15kms,90,1,90,144,0,0.998860776424408,0.45259523391723633,65.17371368408203,1316,93,1223,51,0.07066869300911854,0.6458333333333334,0.1273972602739726,1
stress,ngc_3031,ngc_3031__std_002336.npy,velocity_offset_+15kms,90,2,83,38,0,0.998860776424408,0.0021757527720183134,0.08267860114574432,1316,0,1316,38,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002336.npy,velocity_offset_+15kms,90,3,66,10,0,0.998860776424408,0.0008435206254944205,0.008435206487774849,1316,0,1316,10,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002337.npy,velocity_offset_+30kms,90,1,90,144,0,0.9993147253990173,0.5989716649055481,86.25192260742188,1431,116,1315,28,0.08106219426974144,0.8055555555555556,0.1473015873015873,1
stress,ngc_3031,ngc_3031__std_002337.npy,velocity_offset_+30kms,90,2,83,39,0,0.9993147253990173,0.003010750748217106,0.1174192801117897,1431,0,1431,39,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002337.npy,velocity_offset_+30kms,90,3,66,10,0,0.9993147253990173,0.0007837199373170733,0.007837199606001377,1431,0,1431,10,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002338.npy,random_nearby_grazing,90,1,90,48,1,0.9928416013717651,0.763211727142334,36.63416290283203,1020,48,972,0,0.047058823529411764,1.0,0.0898876404494382,1
stress,ngc_3031,ngc_3031__std_002339.npy,random_nearby_grazing,90,1,"101,90",99,0,0.9875281453132629,0.41716840863227844,41.2996711730957,786,69,717,30,0.08778625954198473,0.696969696969697,0.15593220338983052,1
stress,ngc_3031,ngc_3031__std_002339.npy,random_nearby_grazing,90,2,79,65,0,0.9875281453132629,0.0014620403526350856,0.09503262490034103,786,0,786,65,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_002339.npy,random_nearby_grazing,90,3,66,27,0,0.9875281453132629,0.0008097011013887823,0.021861929446458817,786,0,786,27,0.0,0.0,0.0,1
