component_id,threshold,area_pix,max_probability,mean_probability,integrated_probability_mass,bbox_v0,bbox_pos0,bbox_v1,bbox_pos1,centroid_v,centroid_pos,aspect_ratio_pos_over_vel,major_extent_pix,minor_extent_pix,distance_from_image_edge_pix,edge_touching,velocity_extent_kms,spatial_extent_pix,spatial_extent_native,has_pos_axis_metadata,component_count_in_patch,largest_component_area_pix,galaxy,patch_id,patch_name,source_type,source,shell_id,orientation,offset_fraction,pv_cut_center,pv_cut_angle,velocity_extent_plausibility_warning,edge_artifact_warning
2,0.075,187,0.9354426264762878,0.4333895146846771,81.04383850097656,22,26,36,40,29.02673796791444,32.668449197860966,1.0,15,15,17,False,38697.65625,15,15.0,True,3,187,ho_ii,ho_ii__cat_T3_S0012_shell_minor_om0p50,ho_ii__cat_T3_S0012_shell_minor_om0p50.npy,catalog_shell,catalog_augmented,12,shell_minor,-0.5,"[580.0688493251894, 521.3653666794648]",shell_minor,True,False
3,0.075,34,0.12517927587032318,0.09644884616136551,3.2792608737945557,29,58,34,64,31.5,61.0,1.1666666666666667,7,6,0,True,15479.0625,7,7.0,True,3,187,ho_ii,ho_ii__cat_T3_S0012_shell_minor_om0p50,ho_ii__cat_T3_S0012_shell_minor_om0p50.npy,catalog_shell,catalog_augmented,12,shell_minor,-0.5,"[580.0688493251894, 521.3653666794648]",shell_minor,True,True
1,0.075,248,0.9628783464431763,0.44821879267692566,111.15826416015625,22,23,36,42,28.806451612903224,32.38709677419355,1.3333333333333333,20,15,17,False,38697.65625,20,20.0,True,2,248,ho_ii,ho_ii__cat_T3_S0012_shell_minor_op0p00,ho_ii__cat_T3_S0012_shell_minor_op0p00.npy,catalog_shell,catalog_augmented,12,shell_minor,0.0,"[576.9474137493794, 523.9845621198706]",shell_minor,True,False
3,0.075,56,0.17197616398334503,0.11709707230329514,6.557435989379883,28,57,36,64,31.928571428571427,60.964285714285715,0.8888888888888888,9,8,0,True,23218.59375,8,8.0,True,2,248,ho_ii,ho_ii__cat_T3_S0012_shell_minor_op0p00,ho_ii__cat_T3_S0012_shell_minor_op0p00.npy,catalog_shell,catalog_augmented,12,shell_minor,0.0,"[576.9474137493794, 523.9845621198706]",shell_minor,True,True
1,0.075,179,0.8731772899627686,0.38160327076911926,68.3069839477539,23,21,36,38,29.262569832402235,31.374301675977655,1.2857142857142858,18,14,17,False,36117.8125,18,18.0,True,3,179,ho_ii,ho_ii__cat_T3_S0012_shell_minor_op0p50,ho_ii__cat_T3_S0012_shell_minor_op0p50.npy,catalog_shell,catalog_augmented,12,shell_minor,0.5,"[573.8259781735694, 526.6037575602763]",shell_minor,True,False
2,0.075,12,0.08893178403377533,0.08134909719228745,0.976189136505127,25,13,28,16,26.416666666666668,14.75,1.0,4,4,13,False,10319.375,4,4.0,True,3,179,ho_ii,ho_ii__cat_T3_S0012_shell_minor_op0p50,ho_ii__cat_T3_S0012_shell_minor_op0p50.npy,catalog_shell,catalog_augmented,12,shell_minor,0.5,"[573.8259781735694, 526.6037575602763]",shell_minor,True,False
5,0.075,60,0.13556092977523804,0.10337469726800919,6.202481746673584,29,54,36,64,32.1,59.8,1.375,11,8,0,True,20638.75,11,11.0,True,3,179,ho_ii,ho_ii__cat_T3_S0012_shell_minor_op0p50,ho_ii__cat_T3_S0012_shell_minor_op0p50.npy,catalog_shell,catalog_augmented,12,shell_minor,0.5,"[573.8259781735694, 526.6037575602763]",shell_minor,True,True
1,0.075,143,0.9282699227333069,0.41030359268188477,58.67341232299805,34,26,46,38,40.25874125874126,32.06993006993007,1.0,13,13,7,False,33537.96875,13,13.0,True,1,143,ho_ii,ho_ii__cat_T3_S0015_galaxy_major_om0p50,ho_ii__cat_T3_S0015_galaxy_major_om0p50.npy,catalog_shell,catalog_augmented,15,galaxy_major,-0.5,"[566.3153405425978, 669.8113485309133]",galaxy_major,True,False
1,0.075,142,0.9602882266044617,0.45278623700141907,64.29564666748047,34,26,47,38,40.66197183098591,32.183098591549296,0.9285714285714286,14,13,6,False,36117.8125,13,13.0,True,1,142,ho_ii,ho_ii__cat_T3_S0015_galaxy_major_op0p00,ho_ii__cat_T3_S0015_galaxy_major_op0p00.npy,catalog_shell,catalog_augmented,15,galaxy_major,0.0,"[569.9705169339484, 670.0029082084718]",galaxy_major,True,False
1,0.075,53,0.4672861099243164,0.2080456018447876,11.026416778564453,37,29,45,36,41.283018867924525,32.35849056603774,0.8888888888888888,9,8,8,False,23218.59375,8,8.0,True,1,53,ho_ii,ho_ii__cat_T3_S0015_galaxy_major_op0p50,ho_ii__cat_T3_S0015_galaxy_major_op0p50.npy,catalog_shell,catalog_augmented,15,galaxy_major,0.5,"[573.6256933252989, 670.1944678860303]",galaxy_major,True,False
1,0.075,212,0.9848636984825134,0.48029419779777527,101.82237243652344,35,25,46,45,40.58490566037736,34.0,1.75,21,12,7,False,30958.125,21,21.0,True,2,212,ho_ii,ho_ii__cat_T3_S0015_galaxy_minor_om0p50,ho_ii__cat_T3_S0015_galaxy_minor_om0p50.npy,catalog_shell,catalog_augmented,15,galaxy_minor,-0.5,"[570.1620766115069, 666.3477318171213]",galaxy_minor,True,False
2,0.075,57,0.168349951505661,0.12209461629390717,6.95939302444458,37,1,45,9,40.75438596491228,5.0701754385964914,1.0,9,9,1,False,23218.59375,9,9.0,True,2,212,ho_ii,ho_ii__cat_T3_S0015_galaxy_minor_om0p50,ho_ii__cat_T3_S0015_galaxy_minor_om0p50.npy,catalog_shell,catalog_augmented,15,galaxy_minor,-0.5,"[570.1620766115069, 666.3477318171213]",galaxy_minor,True,False
1,0.075,200,0.9959697127342224,0.5388513803482056,107.77027893066406,34,24,46,42,40.59,33.265,1.4615384615384615,19,13,7,False,33537.96875,19,19.0,True,2,200,ho_ii,ho_ii__cat_T3_S0015_galaxy_minor_op0p00,ho_ii__cat_T3_S0015_galaxy_minor_op0p00.npy,catalog_shell,catalog_augmented,15,galaxy_minor,0.0,"[569.9705169339484, 670.0029082084718]",galaxy_minor,True,False
2,0.075,47,0.13947324454784393,0.11000880599021912,5.170413970947266,37,2,43,9,39.829787234042556,5.0638297872340425,1.1428571428571428,8,7,2,False,18058.90625,8,8.0,True,2,200,ho_ii,ho_ii__cat_T3_S0015_galaxy_minor_op0p00,ho_ii__cat_T3_S0015_galaxy_minor_op0p00.npy,catalog_shell,catalog_augmented,15,galaxy_minor,0.0,"[569.9705169339484, 670.0029082084718]",galaxy_minor,True,False
1,0.075,174,0.9935325980186462,0.5424739122390747,94.39046478271484,34,25,46,40,40.59770114942529,32.333333333333336,1.2307692307692308,16,13,7,False,33537.96875,16,16.0,True,2,174,ho_ii,ho_ii__cat_T3_S0015_galaxy_minor_op0p50,ho_ii__cat_T3_S0015_galaxy_minor_op0p50.npy,catalog_shell,catalog_augmented,15,galaxy_minor,0.5,"[569.7789572563898, 673.6580845998224]",galaxy_minor,True,False
2,0.075,33,0.13909722864627838,0.10463480651378632,3.452948570251465,37,2,43,8,39.81818181818182,5.0,1.0,7,7,2,False,18058.90625,7,7.0,True,2,174,ho_ii,ho_ii__cat_T3_S0015_galaxy_minor_op0p50,ho_ii__cat_T3_S0015_galaxy_minor_op0p50.npy,catalog_shell,catalog_augmented,15,galaxy_minor,0.5,"[569.7789572563898, 673.6580845998224]",galaxy_minor,True,False
1,0.075,167,0.4351423382759094,0.22216609120368958,37.10173797607422,35,0,45,18,39.808383233532936,8.359281437125748,1.7272727272727273,19,11,0,True,28378.28125,19,19.0,True,2,167,ho_ii,ho_ii__cat_T3_S0015_shell_major_om0p50,ho_ii__cat_T3_S0015_shell_major_om0p50.npy,catalog_shell,catalog_augmented,15,shell_major,-0.5,"[573.6307094919913, 670.0029082084718]",shell_major,True,True
2,0.075,80,0.687608003616333,0.26862818002700806,21.49025535583496,36,27,46,36,40.5,31.475,0.9090909090909091,11,10,7,False,28378.28125,10,10.0,True,2,167,ho_ii,ho_ii__cat_T3_S0015_shell_major_om0p50,ho_ii__cat_T3_S0015_shell_major_om0p50.npy,catalog_shell,catalog_augmented,15,shell_major,-0.5,"[573.6307094919913, 670.0029082084718]",shell_major,True,False
1,0.075,143,0.9489793181419373,0.45219358801841736,64.66368103027344,35,25,47,38,40.87412587412587,31.846153846153847,1.0769230769230769,14,13,6,False,33537.96875,14,14.0,True,2,143,ho_ii,ho_ii__cat_T3_S0015_shell_major_op0p00,ho_ii__cat_T3_S0015_shell_major_op0p00.npy,catalog_shell,catalog_augmented,15,shell_major,0.0,"[569.9705169339484, 670.0029082084718]",shell_major,True,False
2,0.075,4,0.08831051737070084,0.08219987154006958,0.3287994861602783,38,0,41,0,39.5,0.0,0.25,4,1,0,True,10319.375,1,1.0,True,2,143,ho_ii,ho_ii__cat_T3_S0015_shell_major_op0p00,ho_ii__cat_T3_S0015_shell_major_op0p00.npy,catalog_shell,catalog_augmented,15,shell_major,0.0,"[569.9705169339484, 670.0029082084718]",shell_major,True,True
1,0.075,132,0.9083861112594604,0.4052373766899109,53.4913330078125,34,26,46,38,40.60606060606061,32.11363636363637,1.0,13,13,7,False,33537.96875,13,13.0,True,1,132,ho_ii,ho_ii__cat_T3_S0015_shell_major_op0p50,ho_ii__cat_T3_S0015_shell_major_op0p50.npy,catalog_shell,catalog_augmented,15,shell_major,0.5,"[566.3103243759055, 670.0029082084718]",shell_major,True,False
1,0.075,233,0.9928335547447205,0.48975205421447754,114.11222839355469,32,21,46,41,39.92274678111588,31.57510729613734,1.4,21,15,7,False,38697.65625,21,21.0,True,2,233,ho_ii,ho_ii__cat_T3_S0015_shell_minor_om0p50,ho_ii__cat_T3_S0015_shell_minor_om0p50.npy,catalog_shell,catalog_augmented,15,shell_minor,-0.5,"[569.9705169339484, 673.6631007665147]",shell_minor,True,False
2,0.075,56,0.19857777655124664,0.12585419416427612,7.047834873199463,39,1,46,9,42.142857142857146,5.25,1.125,9,8,1,False,20638.75,9,9.0,True,2,233,ho_ii,ho_ii__cat_T3_S0015_shell_minor_om0p50,ho_ii__cat_T3_S0015_shell_minor_om0p50.npy,catalog_shell,catalog_augmented,15,shell_minor,-0.5,"[569.9705169339484, 673.6631007665147]",shell_minor,True,False
1,0.075,244,0.9962905645370483,0.48806124925613403,119.08694458007812,33,20,47,40,40.51229508196721,30.94672131147541,1.4,21,15,6,False,38697.65625,21,21.0,True,1,244,ho_ii,ho_ii__cat_T3_S0015_shell_minor_op0p00,ho_ii__cat_T3_S0015_shell_minor_op0p00.npy,catalog_shell,catalog_augmented,15,shell_minor,0.0,"[569.9705169339484, 670.0029082084718]",shell_minor,True,False
1,0.075,240,0.9819172024726868,0.4374624192714691,104.99098205566406,34,19,47,40,40.579166666666666,30.125,1.5714285714285714,22,14,6,False,36117.8125,22,22.0,True,1,240,ho_ii,ho_ii__cat_T3_S0015_shell_minor_op0p50,ho_ii__cat_T3_S0015_shell_minor_op0p50.npy,catalog_shell,catalog_augmented,15,shell_minor,0.5,"[569.9705169339484, 666.3427156504289]",shell_minor,True,False
1,0.075,135,0.7700409889221191,0.3524229824542999,47.57710266113281,31,27,43,38,36.94074074074074,32.28888888888889,0.9230769230769231,13,12,10,False,33537.96875,12,12.0,True,2,135,ho_ii,ho_ii__cat_T3_S0020_galaxy_major_om0p50,ho_ii__cat_T3_S0020_galaxy_major_om0p50.npy,catalog_shell,catalog_augmented,20,galaxy_major,-0.5,"[520.6571604313084, 623.8214218833258]",galaxy_major,True,False
2,0.075,47,0.18039937317371368,0.1305561363697052,6.136138439178467,33,0,41,6,36.680851063829785,2.404255319148936,0.7777777777777778,9,7,0,True,23218.59375,7,7.0,True,2,135,ho_ii,ho_ii__cat_T3_S0020_galaxy_major_om0p50,ho_ii__cat_T3_S0020_galaxy_major_om0p50.npy,catalog_shell,catalog_augmented,20,galaxy_major,-0.5,"[520.6571604313084, 623.8214218833258]",galaxy_major,True,True
1,0.075,151,0.8923965096473694,0.4304233491420746,64.99392700195312,31,26,43,38,37.05960264900662,31.960264900662253,1.0,13,13,10,False,33537.96875,13,13.0,True,2,151,ho_ii,ho_ii__cat_T3_S0020_galaxy_major_op0p00,ho_ii__cat_T3_S0020_galaxy_major_op0p00.npy,catalog_shell,catalog_augmented,20,galaxy_major,0.0,"[523.9791301350497, 623.9955189383444]",galaxy_major,True,False
2,0.075,69,0.24077464640140533,0.149939626455307,10.345833778381348,33,0,42,7,37.26086956521739,3.101449275362319,0.8,10,8,0,True,25798.4375,8,8.0,True,2,151,ho_ii,ho_ii__cat_T3_S0020_galaxy_major_op0p00,ho_ii__cat_T3_S0020_galaxy_major_op0p00.npy,catalog_shell,catalog_augmented,20,galaxy_major,0.0,"[523.9791301350497, 623.9955189383444]",galaxy_major,True,True
1,0.075,172,0.9713340997695923,0.46826714277267456,80.54194641113281,31,25,44,39,37.66279069767442,31.930232558139537,1.0714285714285714,15,14,9,False,36117.8125,15,15.0,True,3,172,ho_ii,ho_ii__cat_T3_S0020_galaxy_major_op0p50,ho_ii__cat_T3_S0020_galaxy_major_op0p50.npy,catalog_shell,catalog_augmented,20,galaxy_major,0.5,"[527.301099838791, 624.169615993363]",galaxy_major,True,False
2,0.075,84,0.2671774923801422,0.15361368656158447,12.903550148010254,33,0,43,9,37.75,4.309523809523809,0.9090909090909091,11,10,0,True,28378.28125,10,10.0,True,3,172,ho_ii,ho_ii__cat_T3_S0020_galaxy_major_op0p50,ho_ii__cat_T3_S0020_galaxy_major_op0p50.npy,catalog_shell,catalog_augmented,20,galaxy_major,0.5,"[527.301099838791, 624.169615993363]",galaxy_major,True,True
3,0.075,7,0.09224214404821396,0.08182267844676971,0.5727587342262268,37,61,40,63,38.42857142857143,62.142857142857146,0.75,4,3,1,False,10319.375,3,3.0,True,3,172,ho_ii,ho_ii__cat_T3_S0020_galaxy_major_op0p50,ho_ii__cat_T3_S0020_galaxy_major_op0p50.npy,catalog_shell,catalog_augmented,20,galaxy_major,0.5,"[527.301099838791, 624.169615993363]",galaxy_major,True,False
1,0.075,438,0.9522719979286194,0.36509865522384644,159.9132080078125,31,0,45,40,38.37899543378995,20.73744292237443,2.7333333333333334,41,15,0,True,38697.65625,41,41.0,True,1,438,ho_ii,ho_ii__cat_T3_S0020_galaxy_minor_om0p50,ho_ii__cat_T3_S0020_galaxy_minor_om0p50.npy,catalog_shell,catalog_augmented,20,galaxy_minor,-0.5,"[524.1532271900683, 620.6735492346031]",galaxy_minor,True,True
1,0.075,210,0.943103015422821,0.45959776639938354,96.51553344726562,30,25,44,40,37.147619047619045,32.29047619047619,1.0666666666666667,16,15,9,False,38697.65625,16,16.0,True,2,210,ho_ii,ho_ii__cat_T3_S0020_galaxy_minor_op0p00,ho_ii__cat_T3_S0020_galaxy_minor_op0p00.npy,catalog_shell,catalog_augmented,20,galaxy_minor,0.0,"[523.9791301350497, 623.9955189383444]",galaxy_minor,True,False
2,0.075,158,0.486708402633667,0.24773851037025452,39.14268493652344,33,0,44,16,38.537974683544306,7.075949367088608,1.4166666666666667,17,12,0,True,30958.125,17,17.0,True,2,210,ho_ii,ho_ii__cat_T3_S0020_galaxy_minor_op0p00,ho_ii__cat_T3_S0020_galaxy_minor_op0p00.npy,catalog_shell,catalog_augmented,20,galaxy_minor,0.0,"[523.9791301350497, 623.9955189383444]",galaxy_minor,True,True
1,0.075,155,0.7818995118141174,0.3728151321411133,57.786346435546875,30,26,44,37,37.019354838709674,31.63225806451613,0.8,15,12,9,False,38697.65625,12,12.0,True,2,155,ho_ii,ho_ii__cat_T3_S0020_galaxy_minor_op0p50,ho_ii__cat_T3_S0020_galaxy_minor_op0p50.npy,catalog_shell,catalog_augmented,20,galaxy_minor,0.5,"[523.8050330800311, 627.3174886420857]",galaxy_minor,True,False
2,0.075,86,0.27983030676841736,0.1576295793056488,13.556143760681152,33,0,42,9,37.74418604651163,4.093023255813954,1.0,10,10,0,True,25798.4375,10,10.0,True,2,155,ho_ii,ho_ii__cat_T3_S0020_galaxy_minor_op0p50,ho_ii__cat_T3_S0020_galaxy_minor_op0p50.npy,catalog_shell,catalog_augmented,20,galaxy_minor,0.5,"[523.8050330800311, 627.3174886420857]",galaxy_minor,True,True
1,0.075,226,0.9918577075004578,0.49789220094680786,112.52363586425781,30,23,44,40,37.28761061946903,32.0353982300885,1.2,18,15,9,False,38697.65625,18,18.0,True,3,226,ho_ii,ho_ii__cat_T3_S0020_shell_major_om0p50,ho_ii__cat_T3_S0020_shell_major_om0p50.npy,catalog_shell,catalog_augmented,20,shell_major,-0.5,"[527.305658730619, 623.9955189383444]",shell_major,True,False
2,0.075,220,0.4935724139213562,0.22470636665821075,49.435401916503906,32,0,45,21,38.68181818181818,8.309090909090909,1.5714285714285714,22,14,0,True,36117.8125,22,22.0,True,3,226,ho_ii,ho_ii__cat_T3_S0020_shell_major_om0p50,ho_ii__cat_T3_S0020_shell_major_om0p50.npy,catalog_shell,catalog_augmented,20,shell_major,-0.5,"[527.305658730619, 623.9955189383444]",shell_major,True,True
3,0.075,48,0.2142968326807022,0.13175946474075317,6.324454307556152,35,57,43,62,38.979166666666664,59.604166666666664,0.6666666666666666,9,6,2,False,23218.59375,6,6.0,True,3,226,ho_ii,ho_ii__cat_T3_S0020_shell_major_om0p50,ho_ii__cat_T3_S0020_shell_major_om0p50.npy,catalog_shell,catalog_augmented,20,shell_major,-0.5,"[527.305658730619, 623.9955189383444]",shell_major,True,False
1,0.075,233,0.9803641438484192,0.4731017053127289,110.23269653320312,30,20,43,40,36.75536480686695,31.296137339055793,1.5,21,14,10,False,36117.8125,21,21.0,True,3,233,ho_ii,ho_ii__cat_T3_S0020_shell_major_op0p00,ho_ii__cat_T3_S0020_shell_major_op0p00.npy,catalog_shell,catalog_augmented,20,shell_major,0.0,"[523.9791301350497, 623.9955189383444]",shell_major,True,False
2,0.075,123,0.38612011075019836,0.21576152741909027,26.538667678833008,32,0,43,10,37.28455284552845,4.764227642276423,0.9166666666666666,12,11,0,True,30958.125,11,11.0,True,3,233,ho_ii,ho_ii__cat_T3_S0020_shell_major_op0p00,ho_ii__cat_T3_S0020_shell_major_op0p00.npy,catalog_shell,catalog_augmented,20,shell_major,0.0,"[523.9791301350497, 623.9955189383444]",shell_major,True,True
3,0.075,47,0.18255162239074707,0.12083002924919128,5.679011344909668,34,58,43,64,38.4468085106383,60.659574468085104,0.7,10,7,0,True,25798.4375,7,7.0,True,3,233,ho_ii,ho_ii__cat_T3_S0020_shell_major_op0p00,ho_ii__cat_T3_S0020_shell_major_op0p00.npy,catalog_shell,catalog_augmented,20,shell_major,0.0,"[523.9791301350497, 623.9955189383444]",shell_major,True,True
1,0.075,259,0.9583831429481506,0.41311153769493103,106.99588775634766,30,15,43,40,36.745173745173744,29.876447876447877,1.8571428571428572,26,14,10,False,36117.8125,26,26.0,True,3,259,ho_ii,ho_ii__cat_T3_S0020_shell_major_op0p50,ho_ii__cat_T3_S0020_shell_major_op0p50.npy,catalog_shell,catalog_augmented,20,shell_major,0.5,"[520.6526015394803, 623.9955189383444]",shell_major,True,False
2,0.075,44,0.16502296924591064,0.11404392868280411,5.017932891845703,34,58,42,64,38.36363636363637,61.0,0.7777777777777778,9,7,0,True,23218.59375,7,7.0,True,3,259,ho_ii,ho_ii__cat_T3_S0020_shell_major_op0p50,ho_ii__cat_T3_S0020_shell_major_op0p50.npy,catalog_shell,catalog_augmented,20,shell_major,0.5,"[520.6526015394803, 623.9955189383444]",shell_major,True,True
3,0.075,80,0.1888350248336792,0.13010339438915253,10.408271789550781,35,0,42,10,38.1625,4.8,1.375,11,8,0,True,20638.75,11,11.0,True,3,259,ho_ii,ho_ii__cat_T3_S0020_shell_major_op0p50,ho_ii__cat_T3_S0020_shell_major_op0p50.npy,catalog_shell,catalog_augmented,20,shell_major,0.5,"[520.6526015394803, 623.9955189383444]",shell_major,True,True
1,0.075,128,0.6428819298744202,0.296855092048645,37.99745178222656,31,27,43,37,36.953125,32.0546875,0.8461538461538461,13,11,10,False,33537.96875,11,11.0,True,2,128,ho_ii,ho_ii__cat_T3_S0020_shell_minor_om0p50,ho_ii__cat_T3_S0020_shell_minor_om0p50.npy,catalog_shell,catalog_augmented,20,shell_minor,-0.5,"[523.9791301350497, 627.3220475339137]",shell_minor,True,False
2,0.075,4,0.09198852628469467,0.08827731758356094,0.3531092703342438,36,21,37,22,36.5,21.5,1.0,2,2,16,False,5159.6875,2,2.0,True,2,128,ho_ii,ho_ii__cat_T3_S0020_shell_minor_om0p50,ho_ii__cat_T3_S0020_shell_minor_om0p50.npy,catalog_shell,catalog_augmented,20,shell_minor,-0.5,"[523.9791301350497, 627.3220475339137]",shell_minor,True,False
1,0.075,175,0.941543459892273,0.44944116473197937,78.65220642089844,30,25,44,38,37.50857142857143,31.708571428571428,0.9333333333333333,15,14,9,False,38697.65625,14,14.0,True,2,175,ho_ii,ho_ii__cat_T3_S0020_shell_minor_op0p00,ho_ii__cat_T3_S0020_shell_minor_op0p00.npy,catalog_shell,catalog_augmented,20,shell_minor,0.0,"[523.9791301350497, 623.9955189383444]",shell_minor,True,False
2,0.075,10,0.09865923970937729,0.08490656316280365,0.8490656614303589,34,20,38,23,36.0,21.6,0.8,5,4,15,False,12899.21875,4,4.0,True,2,175,ho_ii,ho_ii__cat_T3_S0020_shell_minor_op0p00,ho_ii__cat_T3_S0020_shell_minor_op0p00.npy,catalog_shell,catalog_augmented,20,shell_minor,0.0,"[523.9791301350497, 623.9955189383444]",shell_minor,True,False
1,0.075,176,0.9388923048973083,0.4370887577533722,76.92761993408203,31,25,45,39,38.04545454545455,31.943181818181817,1.0,15,15,8,False,38697.65625,15,15.0,True,2,176,ho_ii,ho_ii__cat_T3_S0020_shell_minor_op0p50,ho_ii__cat_T3_S0020_shell_minor_op0p50.npy,catalog_shell,catalog_augmented,20,shell_minor,0.5,"[523.9791301350497, 620.668990342775]",shell_minor,True,False
2,0.075,78,0.16398866474628448,0.113619863986969,8.862349510192871,35,52,43,63,38.98717948717949,57.30769230769231,1.3333333333333333,12,9,1,False,23218.59375,12,12.0,True,2,176,ho_ii,ho_ii__cat_T3_S0020_shell_minor_op0p50,ho_ii__cat_T3_S0020_shell_minor_op0p50.npy,catalog_shell,catalog_augmented,20,shell_minor,0.5,"[523.9791301350497, 620.668990342775]",shell_minor,True,False
1,0.075,41,0.14315834641456604,0.10894381999969482,4.466696739196777,33,9,41,14,36.73170731707317,11.536585365853659,0.6666666666666666,9,6,9,False,23218.59375,6,6.0,True,2,107,ho_ii,ho_ii__cat_T3_S0021_galaxy_major_om0p50,ho_ii__cat_T3_S0021_galaxy_major_om0p50.npy,catalog_shell,catalog_augmented,21,galaxy_major,-0.5,"[518.322500363617, 607.8164125491068]",galaxy_major,True,False
2,0.075,107,0.44519564509391785,0.2116529643535614,22.646867752075195,33,25,42,38,37.87850467289719,31.14018691588785,1.4,14,10,11,False,25798.4375,14,14.0,True,2,107,ho_ii,ho_ii__cat_T3_S0021_galaxy_major_om0p50,ho_ii__cat_T3_S0021_galaxy_major_om0p50.npy,catalog_shell,catalog_augmented,21,galaxy_major,-0.5,"[518.322500363617, 607.8164125491068]",galaxy_major,True,False
1,0.075,53,0.18105250597000122,0.11776860803365707,6.24173641204834,32,11,41,17,36.301886792452834,13.849056603773585,0.7,10,7,11,False,25798.4375,7,7.0,True,2,96,ho_ii,ho_ii__cat_T3_S0021_galaxy_major_op0p00,ho_ii__cat_T3_S0021_galaxy_major_op0p00.npy,catalog_shell,catalog_augmented,21,galaxy_major,0.0,"[522.1392315125963, 608.0164389527451]",galaxy_major,True,False
2,0.075,96,0.3734702169895172,0.18730729818344116,17.98150062561035,34,26,42,38,37.895833333333336,32.385416666666664,1.4444444444444444,13,9,11,False,23218.59375,13,13.0,True,2,96,ho_ii,ho_ii__cat_T3_S0021_galaxy_major_op0p00,ho_ii__cat_T3_S0021_galaxy_major_op0p00.npy,catalog_shell,catalog_augmented,21,galaxy_major,0.0,"[522.1392315125963, 608.0164389527451]",galaxy_major,True,False
1,0.075,115,0.27257251739501953,0.1552620530128479,17.85513687133789,32,9,43,20,37.25217391304348,14.26086956521739,1.0,12,12,9,False,30958.125,12,12.0,True,2,132,ho_ii,ho_ii__cat_T3_S0021_galaxy_major_op0p50,ho_ii__cat_T3_S0021_galaxy_major_op0p50.npy,catalog_shell,catalog_augmented,21,galaxy_major,0.5,"[525.9559626615757, 608.2164653563835]",galaxy_major,True,False
2,0.075,132,0.5061600208282471,0.2003566324710846,26.44707489013672,34,27,43,45,38.50757575757576,34.82575757575758,1.9,19,10,10,False,25798.4375,19,19.0,True,2,132,ho_ii,ho_ii__cat_T3_S0021_galaxy_major_op0p50,ho_ii__cat_T3_S0021_galaxy_major_op0p50.npy,catalog_shell,catalog_augmented,21,galaxy_major,0.5,"[525.9559626615757, 608.2164653563835]",galaxy_major,True,False
1,0.075,283,0.9725119471549988,0.4368087351322174,123.61687469482422,32,24,44,48,38.27208480565371,35.840989399293285,1.9230769230769231,25,13,9,False,33537.96875,25,25.0,True,2,283,ho_ii,ho_ii__cat_T3_S0021_galaxy_minor_om0p50,ho_ii__cat_T3_S0021_galaxy_minor_om0p50.npy,catalog_shell,catalog_augmented,21,galaxy_minor,-0.5,"[522.3392579162347, 604.1997078037658]",galaxy_minor,True,False
2,0.075,185,0.8002610802650452,0.38523370027542114,71.26823425292969,33,1,44,18,38.22162162162162,9.31891891891892,1.5,18,12,1,False,30958.125,18,18.0,True,2,283,ho_ii,ho_ii__cat_T3_S0021_galaxy_minor_om0p50,ho_ii__cat_T3_S0021_galaxy_minor_om0p50.npy,catalog_shell,catalog_augmented,21,galaxy_minor,-0.5,"[522.3392579162347, 604.1997078037658]",galaxy_minor,True,False
1,0.075,268,0.9923229217529297,0.48162809014320374,129.07632446289062,31,22,45,45,38.11940298507463,32.9365671641791,1.6,24,15,8,False,38697.65625,24,24.0,True,2,268,ho_ii,ho_ii__cat_T3_S0021_galaxy_minor_op0p00,ho_ii__cat_T3_S0021_galaxy_minor_op0p00.npy,catalog_shell,catalog_augmented,21,galaxy_minor,0.0,"[522.1392315125963, 608.0164389527451]",galaxy_minor,True,False
2,0.075,184,0.7944211363792419,0.38146063685417175,70.18875885009766,33,0,43,18,38.06521739130435,8.815217391304348,1.7272727272727273,19,11,0,True,28378.28125,19,19.0,True,2,268,ho_ii,ho_ii__cat_T3_S0021_galaxy_minor_op0p00,ho_ii__cat_T3_S0021_galaxy_minor_op0p00.npy,catalog_shell,catalog_augmented,21,galaxy_minor,0.0,"[522.1392315125963, 608.0164389527451]",galaxy_minor,True,True
1,0.075,290,0.9947934150695801,0.4894449710845947,141.9390411376953,30,20,45,43,38.248275862068965,31.720689655172414,1.5,24,16,8,False,41277.5,24,24.0,True,2,290,ho_ii,ho_ii__cat_T3_S0021_galaxy_minor_op0p50,ho_ii__cat_T3_S0021_galaxy_minor_op0p50.npy,catalog_shell,catalog_augmented,21,galaxy_minor,0.5,"[521.9392051089579, 611.8331701017245]",galaxy_minor,True,False
2,0.075,171,0.6773279309272766,0.31224027276039124,53.39308547973633,33,0,43,17,37.96491228070175,8.070175438596491,1.6363636363636365,18,11,0,True,28378.28125,18,18.0,True,2,290,ho_ii,ho_ii__cat_T3_S0021_galaxy_minor_op0p50,ho_ii__cat_T3_S0021_galaxy_minor_op0p50.npy,catalog_shell,catalog_augmented,21,galaxy_minor,0.5,"[521.9392051089579, 611.8331701017245]",galaxy_minor,True,True
1,0.075,193,0.697400689125061,0.31534290313720703,60.86117935180664,31,41,44,58,37.803108808290155,49.96373056994819,1.2857142857142858,18,14,6,False,36117.8125,18,18.0,True,2,452,ho_ii,ho_ii__cat_T3_S0021_shell_major_om0p50,ho_ii__cat_T3_S0021_shell_major_om0p50.npy,catalog_shell,catalog_augmented,21,shell_major,-0.5,"[525.961200537293, 608.0164389527451]",shell_major,True,False
