component_id,threshold,area_pix,max_probability,mean_probability,integrated_probability_mass,bbox_v0,bbox_pos0,bbox_v1,bbox_pos1,centroid_v,centroid_pos,aspect_ratio_pos_over_vel,major_extent_pix,minor_extent_pix,distance_from_image_edge_pix,edge_touching,velocity_extent_kms,spatial_extent_pix,spatial_extent_native,has_pos_axis_metadata,component_count_in_patch,largest_component_area_pix,galaxy,patch_id,patch_name,source_type,source,shell_id,orientation,offset_fraction,pv_cut_center,pv_cut_angle,velocity_extent_plausibility_warning,edge_artifact_warning
4,0.05,15,0.06938273459672928,0.06029204651713371,0.9043806791305542,32,184,35,187,33.6,185.6,1.0,4,4,0,True,10319.375,4,4.0,True,4,620,ho_ii,ho_ii__cat_T1_S0040_galaxy_major_op0p00,ho_ii__cat_T1_S0040_galaxy_major_op0p00.npy,catalog_shell,catalog_augmented,40,galaxy_major,0.0,"[421.98431932550454, 636.9931536650117]",galaxy_major,True,True
1,0.05,512,0.3362043499946594,0.13912788033485413,71.23347473144531,25,63,38,121,31.525390625,93.982421875,4.214285714285714,59,14,15,False,36117.8125,59,59.0,True,4,512,ho_ii,ho_ii__cat_T1_S0040_galaxy_major_op0p50,ho_ii__cat_T1_S0040_galaxy_major_op0p50.npy,catalog_shell,catalog_augmented,40,galaxy_major,0.5,"[431.41347222078656, 637.4873146287737]",galaxy_major,True,False
2,0.05,17,0.06722448021173477,0.06004658713936806,1.020792007446289,29,153,35,155,32.05882352941177,154.05882352941177,0.42857142857142855,7,3,18,False,18058.90625,3,3.0,True,4,512,ho_ii,ho_ii__cat_T1_S0040_galaxy_major_op0p50,ho_ii__cat_T1_S0040_galaxy_major_op0p50.npy,catalog_shell,catalog_augmented,40,galaxy_major,0.5,"[431.41347222078656, 637.4873146287737]",galaxy_major,True,False
3,0.05,57,0.17398928105831146,0.10211141407489777,5.820350646972656,29,164,38,171,33.3859649122807,167.6140350877193,0.8,10,8,15,False,25798.4375,8,8.0,True,4,512,ho_ii,ho_ii__cat_T1_S0040_galaxy_major_op0p50,ho_ii__cat_T1_S0040_galaxy_major_op0p50.npy,catalog_shell,catalog_augmented,40,galaxy_major,0.5,"[431.41347222078656, 637.4873146287737]",galaxy_major,True,False
4,0.05,283,0.2902454137802124,0.1543700098991394,43.68671417236328,31,0,41,31,36.791519434628974,15.480565371024735,2.909090909090909,32,11,0,True,28378.28125,32,32.0,True,4,512,ho_ii,ho_ii__cat_T1_S0040_galaxy_major_op0p50,ho_ii__cat_T1_S0040_galaxy_major_op0p50.npy,catalog_shell,catalog_augmented,40,galaxy_major,0.5,"[431.41347222078656, 637.4873146287737]",galaxy_major,True,True
1,0.05,415,0.5594953894615173,0.2377924919128418,98.68388366699219,27,54,38,95,32.93012048192771,75.20963855421687,3.5,42,12,15,False,30958.125,42,42.0,True,3,415,ho_ii,ho_ii__cat_T1_S0040_galaxy_minor_om0p50,ho_ii__cat_T1_S0040_galaxy_minor_om0p50.npy,catalog_shell,catalog_augmented,40,galaxy_minor,-0.5,"[422.5963584473087, 625.3147515236292]",galaxy_minor,True,False
2,0.05,347,0.2361476719379425,0.11639375984668732,40.388633728027344,27,112,40,150,33.55331412103747,133.02017291066284,2.7857142857142856,39,14,1,False,36117.8125,39,39.0,True,3,415,ho_ii,ho_ii__cat_T1_S0040_galaxy_minor_om0p50,ho_ii__cat_T1_S0040_galaxy_minor_om0p50.npy,catalog_shell,catalog_augmented,40,galaxy_minor,-0.5,"[422.5963584473087, 625.3147515236292]",galaxy_minor,True,False
3,0.05,63,0.6705166697502136,0.2553137540817261,16.084766387939453,30,32,40,38,35.04761904761905,34.98412698412698,0.6363636363636364,11,7,13,False,28378.28125,7,7.0,True,3,415,ho_ii,ho_ii__cat_T1_S0040_galaxy_minor_om0p50,ho_ii__cat_T1_S0040_galaxy_minor_om0p50.npy,catalog_shell,catalog_augmented,40,galaxy_minor,-0.5,"[422.5963584473087, 625.3147515236292]",galaxy_minor,True,False
1,0.05,495,0.6938570737838745,0.28286612033843994,140.0187225341797,25,50,37,105,31.234343434343433,78.92121212121212,4.3076923076923075,56,13,16,False,33537.96875,56,56.0,True,5,495,ho_ii,ho_ii__cat_T1_S0040_galaxy_minor_op0p00,ho_ii__cat_T1_S0040_galaxy_minor_op0p00.npy,catalog_shell,catalog_augmented,40,galaxy_minor,0.0,"[421.98431932550454, 636.9931536650117]",galaxy_minor,True,False
2,0.05,111,0.15976715087890625,0.09138554334640503,10.143795013427734,27,111,36,126,30.693693693693692,119.38738738738739,1.6,16,10,17,False,25798.4375,16,16.0,True,5,495,ho_ii,ho_ii__cat_T1_S0040_galaxy_minor_op0p00,ho_ii__cat_T1_S0040_galaxy_minor_op0p00.npy,catalog_shell,catalog_augmented,40,galaxy_minor,0.0,"[421.98431932550454, 636.9931536650117]",galaxy_minor,True,False
3,0.05,21,0.06947743892669678,0.056846074759960175,1.1937675476074219,32,25,37,29,35.285714285714285,26.904761904761905,0.8333333333333334,6,5,16,False,15479.0625,5,5.0,True,5,495,ho_ii,ho_ii__cat_T1_S0040_galaxy_minor_op0p00,ho_ii__cat_T1_S0040_galaxy_minor_op0p00.npy,catalog_shell,catalog_augmented,40,galaxy_minor,0.0,"[421.98431932550454, 636.9931536650117]",galaxy_minor,True,False
4,0.05,14,0.14658769965171814,0.09057990461587906,1.2681186199188232,33,0,39,1,36.0,0.5,0.2857142857142857,7,2,0,True,18058.90625,2,2.0,True,5,495,ho_ii,ho_ii__cat_T1_S0040_galaxy_minor_op0p00,ho_ii__cat_T1_S0040_galaxy_minor_op0p00.npy,catalog_shell,catalog_augmented,40,galaxy_minor,0.0,"[421.98431932550454, 636.9931536650117]",galaxy_minor,True,True
5,0.05,4,0.06143190711736679,0.05670406296849251,0.22681625187397003,34,3,37,3,35.5,3.0,0.25,4,1,3,False,10319.375,1,1.0,True,5,495,ho_ii,ho_ii__cat_T1_S0040_galaxy_minor_op0p00,ho_ii__cat_T1_S0040_galaxy_minor_op0p00.npy,catalog_shell,catalog_augmented,40,galaxy_minor,0.0,"[421.98431932550454, 636.9931536650117]",galaxy_minor,True,False
1,0.05,433,0.7032487988471985,0.26775625348091125,115.9384536743164,28,59,40,104,33.53810623556582,80.92378752886836,3.5384615384615383,46,13,13,False,33537.96875,46,46.0,True,4,433,ho_ii,ho_ii__cat_T1_S0040_galaxy_minor_op0p50,ho_ii__cat_T1_S0040_galaxy_minor_op0p50.npy,catalog_shell,catalog_augmented,40,galaxy_minor,0.5,"[421.37228020370037, 648.6715558063943]",galaxy_minor,True,False
2,0.05,70,0.4778132438659668,0.1891857087612152,13.243000030517578,29,30,40,38,34.457142857142856,34.42857142857143,0.75,12,9,13,False,30958.125,9,9.0,True,4,433,ho_ii,ho_ii__cat_T1_S0040_galaxy_minor_op0p50,ho_ii__cat_T1_S0040_galaxy_minor_op0p50.npy,catalog_shell,catalog_augmented,40,galaxy_minor,0.5,"[421.37228020370037, 648.6715558063943]",galaxy_minor,True,False
3,0.05,47,0.08334122598171234,0.06158158555626869,2.894334554672241,29,119,34,129,31.872340425531913,124.8936170212766,1.8333333333333333,11,6,19,False,15479.0625,11,11.0,True,4,433,ho_ii,ho_ii__cat_T1_S0040_galaxy_minor_op0p50,ho_ii__cat_T1_S0040_galaxy_minor_op0p50.npy,catalog_shell,catalog_augmented,40,galaxy_minor,0.5,"[421.37228020370037, 648.6715558063943]",galaxy_minor,True,False
4,0.05,110,0.1442883014678955,0.0963079035282135,10.59386920928955,32,0,40,13,36.13636363636363,6.5181818181818185,1.5555555555555556,14,9,0,True,23218.59375,14,14.0,True,4,433,ho_ii,ho_ii__cat_T1_S0040_galaxy_minor_op0p50,ho_ii__cat_T1_S0040_galaxy_minor_op0p50.npy,catalog_shell,catalog_augmented,40,galaxy_minor,0.5,"[421.37228020370037, 648.6715558063943]",galaxy_minor,True,True
1,0.05,641,0.8515830636024475,0.3688655495643616,236.44281005859375,25,78,40,134,32.627145085803434,108.600624024961,3.5625,57,16,13,False,41277.5,57,57.0,True,4,641,ho_ii,ho_ii__cat_T1_S0040_shell_major_om0p50,ho_ii__cat_T1_S0040_shell_major_om0p50.npy,catalog_shell,catalog_augmented,40,shell_major,-0.5,"[414.1411917946907, 632.6456370829832]",shell_major,True,False
2,0.05,198,0.3745092749595642,0.1674191951751709,33.14900207519531,26,186,37,204,31.681818181818183,195.23737373737373,1.5833333333333333,19,12,0,True,30958.125,19,19.0,True,4,641,ho_ii,ho_ii__cat_T1_S0040_shell_major_om0p50,ho_ii__cat_T1_S0040_shell_major_om0p50.npy,catalog_shell,catalog_augmented,40,shell_major,-0.5,"[414.1411917946907, 632.6456370829832]",shell_major,True,True
3,0.05,16,0.07270883768796921,0.059002071619033813,0.944033145904541,28,157,33,160,30.5,158.625,0.6666666666666666,6,4,20,False,15479.0625,4,4.0,True,4,641,ho_ii,ho_ii__cat_T1_S0040_shell_major_om0p50,ho_ii__cat_T1_S0040_shell_major_om0p50.npy,catalog_shell,catalog_augmented,40,shell_major,-0.5,"[414.1411917946907, 632.6456370829832]",shell_major,True,False
4,0.05,302,0.5040584802627563,0.1950162649154663,58.89491271972656,32,13,41,50,36.788079470198674,33.63907284768212,3.8,38,10,12,False,25798.4375,38,38.0,True,4,641,ho_ii,ho_ii__cat_T1_S0040_shell_major_om0p50,ho_ii__cat_T1_S0040_shell_major_om0p50.npy,catalog_shell,catalog_augmented,40,shell_major,-0.5,"[414.1411917946907, 632.6456370829832]",shell_major,True,False
1,0.05,653,0.7821872234344482,0.3319476544857025,216.76181030273438,23,74,40,131,32.36140888208269,103.63246554364471,3.2222222222222223,58,18,13,False,46437.1875,58,58.0,True,4,653,ho_ii,ho_ii__cat_T1_S0040_shell_major_op0p00,ho_ii__cat_T1_S0040_shell_major_op0p00.npy,catalog_shell,catalog_augmented,40,shell_major,0.0,"[421.98431932550454, 636.9931536650117]",shell_major,True,False
2,0.05,126,0.10707025974988937,0.07766996324062347,9.786415100097656,25,194,38,204,31.865079365079364,199.57142857142858,0.7857142857142857,14,11,0,True,36117.8125,11,11.0,True,4,653,ho_ii,ho_ii__cat_T1_S0040_shell_major_op0p00,ho_ii__cat_T1_S0040_shell_major_op0p00.npy,catalog_shell,catalog_augmented,40,shell_major,0.0,"[421.98431932550454, 636.9931536650117]",shell_major,True,True
3,0.05,193,0.3432801365852356,0.1455003023147583,28.081558227539062,26,136,38,156,31.82901554404145,145.59067357512953,1.6153846153846154,21,13,15,False,33537.96875,21,21.0,True,4,653,ho_ii,ho_ii__cat_T1_S0040_shell_major_op0p00,ho_ii__cat_T1_S0040_shell_major_op0p00.npy,catalog_shell,catalog_augmented,40,shell_major,0.0,"[421.98431932550454, 636.9931536650117]",shell_major,True,False
4,0.05,281,0.41745150089263916,0.1600748747587204,44.981040954589844,32,0,41,36,36.76512455516014,20.22064056939502,3.7,37,10,0,True,25798.4375,37,37.0,True,4,653,ho_ii,ho_ii__cat_T1_S0040_shell_major_op0p00,ho_ii__cat_T1_S0040_shell_major_op0p00.npy,catalog_shell,catalog_augmented,40,shell_major,0.0,"[421.98431932550454, 636.9931536650117]",shell_major,True,True
1,0.05,1089,0.908628523349762,0.38644763827323914,420.84149169921875,23,73,40,159,32.14325068870524,118.59228650137742,4.833333333333333,87,18,13,False,46437.1875,87,87.0,True,4,1089,ho_ii,ho_ii__cat_T1_S0040_shell_major_op0p50,ho_ii__cat_T1_S0040_shell_major_op0p50.npy,catalog_shell,catalog_augmented,40,shell_major,0.5,"[429.8274468563184, 641.3406702470403]",shell_major,True,False
2,0.05,82,0.10501714050769806,0.0717490017414093,5.883418083190918,30,195,41,204,34.46341463414634,200.41463414634146,0.8333333333333334,12,10,0,True,30958.125,10,10.0,True,4,1089,ho_ii,ho_ii__cat_T1_S0040_shell_major_op0p50,ho_ii__cat_T1_S0040_shell_major_op0p50.npy,catalog_shell,catalog_augmented,40,shell_major,0.5,"[429.8274468563184, 641.3406702470403]",shell_major,True,True
3,0.05,349,0.6230775713920593,0.22969138622283936,80.16229248046875,32,0,42,40,37.58166189111748,20.214899713467048,3.727272727272727,41,11,0,True,28378.28125,41,41.0,True,4,1089,ho_ii,ho_ii__cat_T1_S0040_shell_major_op0p50,ho_ii__cat_T1_S0040_shell_major_op0p50.npy,catalog_shell,catalog_augmented,40,shell_major,0.5,"[429.8274468563184, 641.3406702470403]",shell_major,True,True
4,0.05,56,0.10443416237831116,0.06794333457946777,3.8048267364501953,32,177,40,184,35.482142857142854,180.51785714285714,0.8888888888888888,9,8,13,False,23218.59375,8,8.0,True,4,1089,ho_ii,ho_ii__cat_T1_S0040_shell_major_op0p50,ho_ii__cat_T1_S0040_shell_major_op0p50.npy,catalog_shell,catalog_augmented,40,shell_major,0.5,"[429.8274468563184, 641.3406702470403]",shell_major,True,False
1,0.05,481,0.26602840423583984,0.10351154208183289,49.7890510559082,27,47,37,119,31.135135135135137,79.41580041580042,6.636363636363637,73,11,16,False,28378.28125,73,73.0,True,3,481,ho_ii,ho_ii__cat_T1_S0040_shell_minor_om0p50,ho_ii__cat_T1_S0040_shell_minor_om0p50.npy,catalog_shell,catalog_augmented,40,shell_minor,-0.5,"[428.195057299831, 625.7886857638491]",shell_minor,True,False
2,0.05,79,0.24781431257724762,0.14210696518421173,11.226449966430664,30,0,40,7,35.177215189873415,3.2025316455696204,0.7272727272727273,11,8,0,True,28378.28125,8,8.0,True,3,481,ho_ii,ho_ii__cat_T1_S0040_shell_minor_om0p50,ho_ii__cat_T1_S0040_shell_minor_om0p50.npy,catalog_shell,catalog_augmented,40,shell_minor,-0.5,"[428.195057299831, 625.7886857638491]",shell_minor,True,True
3,0.05,25,0.19923444092273712,0.12661688029766083,3.165421962738037,30,30,38,32,34.0,30.92,0.3333333333333333,9,3,15,False,23218.59375,3,3.0,True,3,481,ho_ii,ho_ii__cat_T1_S0040_shell_minor_om0p50,ho_ii__cat_T1_S0040_shell_minor_om0p50.npy,catalog_shell,catalog_augmented,40,shell_minor,-0.5,"[428.195057299831, 625.7886857638491]",shell_minor,True,False
1,0.05,21,0.08159111440181732,0.0658629760146141,1.383122444152832,29,85,33,90,31.095238095238095,87.38095238095238,1.2,6,5,20,False,12899.21875,6,6.0,True,2,58,ho_ii,ho_ii__cat_T1_S0040_shell_minor_op0p00,ho_ii__cat_T1_S0040_shell_minor_op0p00.npy,catalog_shell,catalog_augmented,40,shell_minor,0.0,"[421.98431932550454, 636.9931536650117]",shell_minor,True,False
2,0.05,58,0.7331914901733398,0.31103402376174927,18.039974212646484,30,28,40,34,35.12068965517241,30.844827586206897,0.6363636363636364,11,7,13,False,28378.28125,7,7.0,True,2,58,ho_ii,ho_ii__cat_T1_S0040_shell_minor_op0p00,ho_ii__cat_T1_S0040_shell_minor_op0p00.npy,catalog_shell,catalog_augmented,40,shell_minor,0.0,"[421.98431932550454, 636.9931536650117]",shell_minor,True,False
1,0.05,54,0.5220101475715637,0.2084522247314453,11.256420135498047,30,28,39,33,34.5,30.59259259259259,0.6,10,6,14,False,25798.4375,6,6.0,True,4,54,ho_ii,ho_ii__cat_T1_S0040_shell_minor_op0p50,ho_ii__cat_T1_S0040_shell_minor_op0p50.npy,catalog_shell,catalog_augmented,40,shell_minor,0.5,"[415.7735813511781, 648.1976215661743]",shell_minor,True,False
2,0.05,35,0.09271758794784546,0.07482344657182693,2.6188206672668457,31,17,38,21,34.2,19.057142857142857,0.625,8,5,15,False,20638.75,5,5.0,True,4,54,ho_ii,ho_ii__cat_T1_S0040_shell_minor_op0p50,ho_ii__cat_T1_S0040_shell_minor_op0p50.npy,catalog_shell,catalog_augmented,40,shell_minor,0.5,"[415.7735813511781, 648.1976215661743]",shell_minor,True,False
3,0.05,51,0.12366645038127899,0.08087195456027985,4.124469757080078,32,62,37,72,34.35294117647059,67.23529411764706,1.8333333333333333,11,6,16,False,15479.0625,11,11.0,True,4,54,ho_ii,ho_ii__cat_T1_S0040_shell_minor_op0p50,ho_ii__cat_T1_S0040_shell_minor_op0p50.npy,catalog_shell,catalog_augmented,40,shell_minor,0.5,"[415.7735813511781, 648.1976215661743]",shell_minor,True,False
4,0.05,24,0.08604174852371216,0.06425964832305908,1.542231559753418,34,133,40,137,36.75,134.95833333333334,0.7142857142857143,7,5,6,False,18058.90625,5,5.0,True,4,54,ho_ii,ho_ii__cat_T1_S0040_shell_minor_op0p50,ho_ii__cat_T1_S0040_shell_minor_op0p50.npy,catalog_shell,catalog_augmented,40,shell_minor,0.5,"[415.7735813511781, 648.1976215661743]",shell_minor,True,False
1,0.05,173,0.8737149834632874,0.3273102939128876,56.62467956542969,29,26,46,38,38.75722543352601,32.40462427745665,0.7222222222222222,18,13,7,False,46437.1875,13,13.0,True,2,173,ho_ii,ho_ii__cat_T2_S0007_galaxy_major_om0p50,ho_ii__cat_T2_S0007_galaxy_major_om0p50.npy,catalog_shell,catalog_augmented,7,galaxy_major,-0.5,"[602.1387646050482, 645.8809630896485]",galaxy_major,True,False
3,0.05,12,0.061595138162374496,0.05628792569041252,0.6754550933837891,38,47,42,50,40.083333333333336,48.833333333333336,0.8,5,4,11,False,12899.21875,4,4.0,True,2,173,ho_ii,ho_ii__cat_T2_S0007_galaxy_major_om0p50,ho_ii__cat_T2_S0007_galaxy_major_om0p50.npy,catalog_shell,catalog_augmented,7,galaxy_major,-0.5,"[602.1387646050482, 645.8809630896485]",galaxy_major,True,False
1,0.05,176,0.94732266664505,0.3957754075527191,69.6564712524414,31,25,46,38,38.93181818181818,31.914772727272727,0.875,16,14,7,False,41277.5,14,14.0,True,1,176,ho_ii,ho_ii__cat_T2_S0007_galaxy_major_op0p00,ho_ii__cat_T2_S0007_galaxy_major_op0p00.npy,catalog_shell,catalog_augmented,7,galaxy_major,0.0,"[604.9558756911996, 646.0286016256673]",galaxy_major,True,False
1,0.05,142,0.8940792679786682,0.3852507174015045,54.70560073852539,33,26,45,38,39.41549295774648,31.97887323943662,1.0,13,13,8,False,33537.96875,13,13.0,True,3,142,ho_ii,ho_ii__cat_T2_S0007_galaxy_major_op0p50,ho_ii__cat_T2_S0007_galaxy_major_op0p50.npy,catalog_shell,catalog_augmented,7,galaxy_major,0.5,"[607.772986777351, 646.1762401616861]",galaxy_major,True,False
2,0.05,37,0.07573290914297104,0.060655176639556885,2.24424147605896,37,2,41,10,38.891891891891895,6.1891891891891895,1.8,9,5,2,False,12899.21875,9,9.0,True,3,142,ho_ii,ho_ii__cat_T2_S0007_galaxy_major_op0p50,ho_ii__cat_T2_S0007_galaxy_major_op0p50.npy,catalog_shell,catalog_augmented,7,galaxy_major,0.5,"[607.772986777351, 646.1762401616861]",galaxy_major,True,False
3,0.05,52,0.10523106157779694,0.07234896719455719,3.762146234512329,37,44,44,52,40.19230769230769,48.30769230769231,1.125,9,8,9,False,20638.75,9,9.0,True,3,142,ho_ii,ho_ii__cat_T2_S0007_galaxy_major_op0p50,ho_ii__cat_T2_S0007_galaxy_major_op0p50.npy,catalog_shell,catalog_augmented,7,galaxy_major,0.5,"[607.772986777351, 646.1762401616861]",galaxy_major,True,False
1,0.05,287,0.747566282749176,0.31853121519088745,91.41845703125,30,0,47,20,39.19163763066202,8.581881533101045,1.1666666666666667,21,18,0,True,46437.1875,21,21.0,True,3,287,ho_ii,ho_ii__cat_T2_S0007_galaxy_minor_om0p50,ho_ii__cat_T2_S0007_galaxy_minor_om0p50.npy,catalog_shell,catalog_augmented,7,galaxy_minor,-0.5,"[605.1035142272184, 643.2114905395159]",galaxy_minor,True,True
2,0.05,120,0.917404294013977,0.3430579900741577,41.16695785522461,33,26,46,37,39.391666666666666,31.566666666666666,0.8571428571428571,14,12,7,False,36117.8125,12,12.0,True,3,287,ho_ii,ho_ii__cat_T2_S0007_galaxy_minor_om0p50,ho_ii__cat_T2_S0007_galaxy_minor_om0p50.npy,catalog_shell,catalog_augmented,7,galaxy_minor,-0.5,"[605.1035142272184, 643.2114905395159]",galaxy_minor,True,False
3,0.05,65,0.13598750531673431,0.08168231695890427,5.309350490570068,35,55,44,64,39.246153846153845,60.276923076923076,1.0,10,10,0,True,25798.4375,10,10.0,True,3,287,ho_ii,ho_ii__cat_T2_S0007_galaxy_minor_om0p50,ho_ii__cat_T2_S0007_galaxy_minor_om0p50.npy,catalog_shell,catalog_augmented,7,galaxy_minor,-0.5,"[605.1035142272184, 643.2114905395159]",galaxy_minor,True,True
1,0.05,270,0.8351565003395081,0.37689557671546936,101.76180267333984,32,0,46,20,39.03333333333333,9.051851851851852,1.4,21,15,0,True,38697.65625,21,21.0,True,3,270,ho_ii,ho_ii__cat_T2_S0007_galaxy_minor_op0p00,ho_ii__cat_T2_S0007_galaxy_minor_op0p00.npy,catalog_shell,catalog_augmented,7,galaxy_minor,0.0,"[604.9558756911996, 646.0286016256673]",galaxy_minor,True,True
2,0.05,130,0.9403984546661377,0.3844556510448456,49.97923278808594,32,26,45,38,38.87692307692308,31.73076923076923,0.9285714285714286,14,13,8,False,36117.8125,13,13.0,True,3,270,ho_ii,ho_ii__cat_T2_S0007_galaxy_minor_op0p00,ho_ii__cat_T2_S0007_galaxy_minor_op0p00.npy,catalog_shell,catalog_augmented,7,galaxy_minor,0.0,"[604.9558756911996, 646.0286016256673]",galaxy_minor,True,False
3,0.05,60,0.08667284995317459,0.06327967345714569,3.7967803478240967,36,54,43,64,39.43333333333333,59.53333333333333,1.375,11,8,0,True,20638.75,11,11.0,True,3,270,ho_ii,ho_ii__cat_T2_S0007_galaxy_minor_op0p00,ho_ii__cat_T2_S0007_galaxy_minor_op0p00.npy,catalog_shell,catalog_augmented,7,galaxy_minor,0.0,"[604.9558756911996, 646.0286016256673]",galaxy_minor,True,True
1,0.05,131,0.9698450565338135,0.4058947265148163,53.172210693359375,31,27,46,37,38.916030534351144,31.96946564885496,0.6875,16,11,7,False,41277.5,11,11.0,True,3,225,ho_ii,ho_ii__cat_T2_S0007_galaxy_minor_op0p50,ho_ii__cat_T2_S0007_galaxy_minor_op0p50.npy,catalog_shell,catalog_augmented,7,galaxy_minor,0.5,"[604.8082371551808, 648.8457127118187]",galaxy_minor,True,False
2,0.05,225,0.6767079830169678,0.28819602727890015,64.84410858154297,32,0,46,18,39.70666666666666,7.848888888888889,1.2666666666666666,19,15,0,True,38697.65625,19,19.0,True,3,225,ho_ii,ho_ii__cat_T2_S0007_galaxy_minor_op0p50,ho_ii__cat_T2_S0007_galaxy_minor_op0p50.npy,catalog_shell,catalog_augmented,7,galaxy_minor,0.5,"[604.8082371551808, 648.8457127118187]",galaxy_minor,True,True
3,0.05,43,0.07540400326251984,0.05794607102870941,2.4916810989379883,36,56,44,64,39.58139534883721,60.74418604651163,1.0,9,9,0,True,23218.59375,9,9.0,True,3,225,ho_ii,ho_ii__cat_T2_S0007_galaxy_minor_op0p50,ho_ii__cat_T2_S0007_galaxy_minor_op0p50.npy,catalog_shell,catalog_augmented,7,galaxy_minor,0.5,"[604.8082371551808, 648.8457127118187]",galaxy_minor,True,True
1,0.05,248,0.9604732394218445,0.3031369149684906,75.1779556274414,32,12,45,38,39.44758064516129,26.741935483870968,1.9285714285714286,27,14,8,False,36117.8125,27,27.0,True,1,248,ho_ii,ho_ii__cat_T2_S0007_shell_major_om0p50,ho_ii__cat_T2_S0007_shell_major_om0p50.npy,catalog_shell,catalog_augmented,7,shell_major,-0.5,"[607.7768528284757, 646.0286016256673]",shell_major,True,False
1,0.05,159,0.9471710920333862,0.4138592481613159,65.80361938476562,33,25,45,38,39.106918238993714,31.748427672955973,1.0769230769230769,14,13,8,False,33537.96875,14,14.0,True,2,159,ho_ii,ho_ii__cat_T2_S0007_shell_major_op0p00,ho_ii__cat_T2_S0007_shell_major_op0p00.npy,catalog_shell,catalog_augmented,7,shell_major,0.0,"[604.9558756911996, 646.0286016256673]",shell_major,True,False
2,0.05,29,0.06965126097202301,0.0586404949426651,1.7005743980407715,37,18,43,22,40.37931034482759,20.03448275862069,0.7142857142857143,7,5,10,False,18058.90625,5,5.0,True,2,159,ho_ii,ho_ii__cat_T2_S0007_shell_major_op0p00,ho_ii__cat_T2_S0007_shell_major_op0p00.npy,catalog_shell,catalog_augmented,7,shell_major,0.0,"[604.9558756911996, 646.0286016256673]",shell_major,True,False
1,0.05,190,0.8382791876792908,0.2703637480735779,51.36911392211914,32,18,45,38,39.43684210526316,29.442105263157895,1.5,21,14,8,False,36117.8125,21,21.0,True,1,190,ho_ii,ho_ii__cat_T2_S0007_shell_major_op0p50,ho_ii__cat_T2_S0007_shell_major_op0p50.npy,catalog_shell,catalog_augmented,7,shell_major,0.5,"[602.1348985539234, 646.0286016256673]",shell_major,True,False
1,0.05,193,0.5134734511375427,0.24155952036380768,46.62098693847656,27,0,44,12,36.10362694300518,5.455958549222798,0.7222222222222222,18,13,0,True,46437.1875,13,13.0,True,3,193,ho_ii,ho_ii__cat_T2_S0007_shell_minor_om0p50,ho_ii__cat_T2_S0007_shell_minor_om0p50.npy,catalog_shell,catalog_augmented,7,shell_minor,-0.5,"[604.9558756911996, 648.8495787629435]",shell_minor,True,True
2,0.05,108,0.9263702630996704,0.40359681844711304,43.58845520019531,33,27,45,36,39.388888888888886,31.537037037037038,0.7692307692307693,13,10,8,False,33537.96875,10,10.0,True,3,193,ho_ii,ho_ii__cat_T2_S0007_shell_minor_om0p50,ho_ii__cat_T2_S0007_shell_minor_om0p50.npy,catalog_shell,catalog_augmented,7,shell_minor,-0.5,"[604.9558756911996, 648.8495787629435]",shell_minor,True,False
3,0.05,72,0.11875607818365097,0.07684940099716187,5.533156871795654,38,53,45,64,40.875,59.388888888888886,1.5,12,8,0,True,20638.75,12,12.0,True,3,193,ho_ii,ho_ii__cat_T2_S0007_shell_minor_om0p50,ho_ii__cat_T2_S0007_shell_minor_om0p50.npy,catalog_shell,catalog_augmented,7,shell_minor,-0.5,"[604.9558756911996, 648.8495787629435]",shell_minor,True,True
1,0.05,195,0.627433717250824,0.2901541590690613,56.58005905151367,28,0,44,12,36.36923076923077,5.507692307692308,0.7647058823529411,17,13,0,True,43857.34375,13,13.0,True,3,195,ho_ii,ho_ii__cat_T2_S0007_shell_minor_op0p00,ho_ii__cat_T2_S0007_shell_minor_op0p00.npy,catalog_shell,catalog_augmented,7,shell_minor,0.0,"[604.9558756911996, 646.0286016256673]",shell_minor,True,True
2,0.05,110,0.8785400390625,0.34680086374282837,38.148094177246094,34,27,45,37,39.46363636363636,31.745454545454546,0.9166666666666666,12,11,8,False,30958.125,11,11.0,True,3,195,ho_ii,ho_ii__cat_T2_S0007_shell_minor_op0p00,ho_ii__cat_T2_S0007_shell_minor_op0p00.npy,catalog_shell,catalog_augmented,7,shell_minor,0.0,"[604.9558756911996, 646.0286016256673]",shell_minor,True,False
3,0.05,127,0.2519732713699341,0.12486706674098969,15.85811710357666,35,50,45,64,39.91338582677165,58.07874015748032,1.3636363636363635,15,11,0,True,28378.28125,15,15.0,True,3,195,ho_ii,ho_ii__cat_T2_S0007_shell_minor_op0p00,ho_ii__cat_T2_S0007_shell_minor_op0p00.npy,catalog_shell,catalog_augmented,7,shell_minor,0.0,"[604.9558756911996, 646.0286016256673]",shell_minor,True,True
1,0.05,161,0.6016004681587219,0.25511103868484497,41.0728759765625,29,0,44,12,37.142857142857146,4.944099378881988,0.8125,16,13,0,True,41277.5,13,13.0,True,3,161,ho_ii,ho_ii__cat_T2_S0007_shell_minor_op0p50,ho_ii__cat_T2_S0007_shell_minor_op0p50.npy,catalog_shell,catalog_augmented,7,shell_minor,0.5,"[604.9558756911996, 643.2076244883912]",shell_minor,True,True
